,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
dapB,0.8554472397137491,0.6574839542743105,Lysine/T2SS,0.1508267421629209,Arginine,0.1471499199965475,Cold Shock,3,2,0.7494053816338786,7.8272950366338785,7.680849678545929,3.094451529708428,Medium Variance,Medium Expression,Medium Variance - Medium Expression
carA,0.91574345207379,0.6040330038309705,Pyrimidine,0.3830654505332216,Arginine,0.06972529836966,Methionine,8,2,1.309659066,8.08412212,10.050436255990082,6.8049227672,High Variance,Medium Expression,High Variance - Medium Expression
carB,0.9121850368731274,0.6815176406278747,Pyrimidine,0.3389603892994278,Arginine,0.1184512108813712,Cysteine-1,7,3,1.073089172000001,7.6721168,9.645652493920505,6.11476117261606,High Variance,Medium Expression,High Variance - Medium Expression
caiF,0.8394617418359529,0.2254583506958511,Pyrimidine,0.193561085190713,Cellulose,0.1012401190081884,Fnr-2,3,3,0.8861352009999992,4.851363079,9.844207267,4.45923703844992,Medium Variance,Low Expression,Medium Variance - Low Expression
caiE,0.3511964108191481,0.0972849179913422,Cellulose,0.0935295246557882,Membrane,0.0632372218504414,Translation,3,0,0.492850888,1.775819774,4.214724296,2.3734941831633907,Medium Variance,Low Expression,Medium Variance - Low Expression
caiD,0.3617241522147932,0.1398565349899894,Cellulose,0.1166122836408297,Pyruvate-2,0.1069441625912365,Membrane,3,0,0.3989811679999999,1.299090318,3.722931033,1.9822151190971384,Low Variance,Low Expression,Low Variance - Low Expression
caiC,0.3342173574823575,0.1881013071168604,Membrane,0.0741652424003772,Cold Shock,0.0647938235274064,Pyrimidine,3,0,0.3712289909638535,2.7341611619638537,4.814391827006546,1.9449865500578507,Low Variance,Low Expression,Low Variance - Low Expression
caiB,-0.0604138618859977,0.1003150503012798,Microaerobic,0.085381950129877,Methionine,0.065316383407981,Fnr-3,3,0,0.3561506940000001,2.850299283,3.694327204,1.883417053,Low Variance,Low Expression,Low Variance - Low Expression
caiA,0.6872308148696361,0.1143131341328398,Microaerobic,0.1060122624445215,Isc System,0.0777935623634105,NrdR,3,0,0.4236771416381337,3.6331426033618666,4.135539956,1.9722154799968723,Medium Variance,Low Expression,Medium Variance - Low Expression
caiT,0.3011197212628703,0.0824309318214653,Cytochrome c,0.0628445589706655,ArcA,0.0603345981526981,ppGpp,3,0,0.2665357959999999,1.026248178,3.5789554160000003,1.3253050815999992,Low Variance,Low Expression,Low Variance - Low Expression
fixA,0.0681545529567788,0.1582529042168879,Tryptophanase,0.0922341868547722,UC-3,0.0759866127810329,LPS,2,0,0.3624661659987731,1.29171061,4.795468512,1.7677950515999998,Low Variance,Low Expression,Low Variance - Low Expression
fixB,0.302041486666233,0.068940877370386,IS5,0.0507943147185632,FlhDC-1,0.0470356790540784,PAL 26 Del,2,0,0.3301957690569477,1.129715796,4.879194468000001,1.5484110729556164,Low Variance,Low Expression,Low Variance - Low Expression
fixC,0.2728867881503857,0.0563814856844705,Efflux Pump,0.0442809683550265,UC-5,0.0398912810200342,GadX,2,0,0.2945415249999999,1.136133447,4.438029947,1.4498166097999992,Low Variance,Low Expression,Low Variance - Low Expression
fixX,0.0161481310411519,0.0701348333315892,UC-2,0.0366209385827639,Efflux Pump,0.0334547811471913,LPS,2,1,0.4525033259276791,1.06728129509284,4.073628436750662,2.146698676864916,Medium Variance,Low Expression,Medium Variance - Low Expression
yaaU,0.0104777658130272,0.036379482391516,Translation,0.0250859439447713,FucR/AllR/AraC,0.0232411982539214,Leucine,1,0,0.265965631,0.935803806,3.759078484,1.4108422933657712,Low Variance,Low Expression,Low Variance - Low Expression
kefF,0.5918960492876173,0.2005393283658277,RpoS,0.1905397592922386,Cold Shock,0.0786455444935542,Fnr-3,0,0,0.5477189221924315,4.391251187807568,5.407351029999999,2.925742443744683,Medium Variance,Low Expression,Medium Variance - Low Expression
kefC,0.481307138887634,0.273982094180255,RpoS,0.168824958324794,Cold Shock,0.0640269306691829,NtrC-1,0,0,0.4070113509592792,4.044100623,4.341318726,2.3979033550000004,Medium Variance,Low Expression,Medium Variance - Low Expression
folA,0.3758349837449748,0.3051003848641355,ppGpp,0.2522351220567351,Fnr-2,0.1361442525658888,Fnr-3,1,0,0.3806077120000006,6.533596339,6.194038733293313,2.313624088654799,Low Variance,Medium Expression,Low Variance - Medium Expression
apaH,0.329019841463353,0.0730483544745694,RpoE,0.0709870023165344,Fnr-2,0.0658645355725581,Nickel/Cobalt,0,0,0.3906359090000002,5.715026178,5.909121929708213,1.9267960539999984,Low Variance,Medium Expression,Low Variance - Medium Expression
apaG,0.3077826424527229,0.0641820906736596,RpoE,0.0546200582774073,UC-1,0.0520457189599375,Nucleotide Stress,0,0,0.4096491768791344,7.159124138999998,7.696081466905365,1.9322116610250493,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rsmA,0.5686808409258926,0.1266678256169037,ppGpp,0.0945506373213692,baeR KO,0.0846992855499951,Osmoprotectant,0,0,0.3301786898395518,7.404908207999999,7.411421894721066,1.682461244640396,Low Variance,Medium Expression,Low Variance - Medium Expression
pdxA,0.4035971388959763,0.1026069928957502,Osmoprotectant,0.0886818086256251,ppGpp,0.081765089050786,baeR KO,1,0,0.3167860199999994,6.660900069,6.653727824073273,1.9312001464381223,Low Variance,Medium Expression,Low Variance - Medium Expression
surA,0.0063944805753678,0.1127219682653746,baeR KO,0.1028431516138701,Suf System,0.0808600477305531,RpoE,0,0,0.1748373670000003,8.261971756,8.211407688088652,1.153472063800001,Low Variance,Medium Expression,Low Variance - Medium Expression
lptD,0.1351580158428181,0.1179878604386487,Fnr-2,0.1100100014933772,Leucine,0.0927328861558031,Suf System,2,0,0.2194242221928046,8.455116855,8.558988356474845,1.1925433701170354,Low Variance,Medium Expression,Low Variance - Medium Expression
djlA,0.4315780759412695,0.1127822515636556,Crp-1,0.1069157190861886,Efflux Pump,0.094509064047374,baeR KO,0,0,0.2589329639999995,5.59721372,5.843974476755428,1.335986540420279,Low Variance,Medium Expression,Low Variance - Medium Expression
yabP,0.4886041955500422,0.075542379192521,Efflux Pump,0.0630353408286091,yjjZ,0.0612701564558311,Nucleotide Stress,0,0,0.4275357599999996,5.886503397999999,5.293799037328234,1.875311435960352,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yabQ,0.3185136751534585,0.064058166811452,Rhamnose,0.0636296559357734,ytiC,0.0585586464126606,Cold Shock,0,0,0.681452556,6.212387399,5.728137515,2.9216755135999994,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rluA,0.5494261459914012,0.157772884805323,Nucleotide Stress,0.0916750953406552,Tryptophanase,0.0841867460423315,UC-5,1,1,0.4621334018494716,5.449215004849472,5.988804141917926,2.2497918582208776,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rapA,0.6126879282258109,0.1851941065057648,Nucleotide Stress,0.12880043021997,ppGpp,0.0937696329391116,UC-5,2,0,0.5006756320000001,5.664118725,6.430956925,2.2248276103999998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
polB,0.5793111381169774,0.3668142152509941,DNA Damage,0.0903267865711441,Suf System,0.0533960534459125,UC-2,1,1,0.4059130050000004,4.041175622,4.788142274831344,2.393369333113232,Medium Variance,Low Expression,Medium Variance - Low Expression
araD,0.7942652563811237,0.3376188849629437,FucR/AllR/AraC,0.3113539656475373,BW25113,0.0896092745479477,UC-2,3,3,0.5808719039999999,1.558602306,10.39151139,3.231925248543997,Medium Variance,Low Expression,Medium Variance - Low Expression
araA,0.8369936661473353,0.4559043871470812,BW25113,0.2459227894026143,FucR/AllR/AraC,0.0721369837273665,Sugar Diacid,3,3,0.7201414739999998,2.011494676,11.00536082,3.8162525981999993,Medium Variance,Low Expression,Medium Variance - Low Expression
araB,0.773694859988467,0.3454482356208734,BW25113,0.3213012874301229,FucR/AllR/AraC,0.0868080813087359,Sugar Diacid,4,2,0.7263853790000001,1.392355386,10.60989218,3.2095456975999994,Medium Variance,Low Expression,Medium Variance - Low Expression
araC,0.6246134554030072,0.1620026141623396,ppGpp,0.1528394064920391,Crp-1,0.1389550300639365,Acetate,4,0,0.5415925679999996,5.493642905,8.461569596,3.926071720599999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yabI,0.6941938892769867,0.3881198042706268,minicoli KOs,0.1236459539932223,Acetate,0.0788374291901393,IS5,1,0,0.4206314560000006,4.91702974,7.978537875,2.2365073793999986,Medium Variance,Low Expression,Medium Variance - Low Expression
thiQ,0.7690205716708486,0.394222013723591,Thiamine-2,0.2407689044944241,minicoli KOs,0.2297310766575623,Thiamine-1,1,0,0.6394790000000001,4.386960721,6.252424408110559,4.1367229808369625,Medium Variance,Low Expression,Medium Variance - Low Expression
thiP,0.8644959558402073,0.4204281704927628,Thiamine-2,0.2601978124991033,minicoli KOs,0.2586648056700148,Thiamine-1,1,1,0.7392986879999999,4.141690055,6.478608136,4.081220272176949,Medium Variance,Low Expression,Medium Variance - Low Expression
thiB,0.9233940159731584,0.3998824698048832,Thiamine-2,0.3620265631286073,minicoli KOs,0.2767340532953769,Thiamine-1,1,3,0.9263118071651776,6.463759995,8.370242789,4.566083886592756,Medium Variance,Medium Expression,Medium Variance - Medium Expression
sgrR,0.7336025782044175,0.4998321222470492,minicoli KOs,0.1101183915929326,UC-7,0.0808900510833928,UC-2,1,0,0.376218304,4.471184479,5.94804757,2.2319082254094087,Low Variance,Low Expression,Low Variance - Low Expression
setA,0.5890663058995886,0.3769041731168512,minicoli KOs,0.097740321934937,UC-6,0.0863846452657526,UC-1,4,0,0.3769527359999998,4.424911325,7.696862822999999,2.176449765,Low Variance,Low Expression,Low Variance - Low Expression
leuD,0.9473335783028234,0.760477840563255,Leucine,0.2522722750357765,Lrp,0.0926593908740893,Leu/Val/Ile,1,1,0.566176381,9.649928869,11.673576447,6.009743618469352,Medium Variance,Medium Expression,Medium Variance - Medium Expression
leuC,0.944463278342318,0.7875715044148672,Leucine,0.2668387382932747,Lrp,0.0926911213873318,Leu/Val/Ile,1,2,0.6444804780000002,9.552405304,12.291172315,6.5880712268,Medium Variance,Medium Expression,Medium Variance - Medium Expression
leuB,0.9350681910857536,0.7575671455003947,Leucine,0.251616044766112,Lrp,0.0864341654271471,Leu/Val/Ile,1,1,0.6671472664170626,9.402138913582938,11.996110858,6.422509003799999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
leuA,0.9094101467772862,0.7378227979341834,Leucine,0.2171211136740281,Lrp,0.1123703478495419,Leu/Val/Ile,1,1,0.5588704059891274,9.282341655,12.120287486,6.6497922264,Medium Variance,Medium Expression,Medium Variance - Medium Expression
leuO,0.6001337238233345,0.2376794831868522,Cellulose,0.1926189689028692,ppGpp,0.0649027302813041,Leucine,7,1,0.4717442730000001,2.9632691510000004,5.970998304663258,2.3712597106015973,Medium Variance,Low Expression,Medium Variance - Low Expression
ilvI,0.9014770365825964,0.713356629068526,Lrp,0.2663600313623838,Leucine,0.0595626564649816,Purine,2,1,0.3422031600869069,7.872777383913093,6.915931710072741,4.652788378497476,Low Variance,Medium Expression,Low Variance - Medium Expression
ilvH,0.8883211281109932,0.6675461447323345,Lrp,0.2539862119123852,Leucine,0.0455867093342398,Biotin,2,1,0.3218565429999982,7.9263711410000015,7.267218527650085,4.72631239927564,Low Variance,Medium Expression,Low Variance - Medium Expression
cra,0.6382623696028622,0.0795090900000666,Suf System,0.0747717817038206,UC-3,0.0740571358389436,Tryptophanase,0,2,0.2703953509455639,7.066894578945563,9.276870668,1.9290967300718984,Low Variance,Medium Expression,Low Variance - Medium Expression
mraZ,0.3892704395177654,0.1824519142743884,Cold Shock,0.0936976027681311,FlhDC-2,0.082251728481978,baeR KO,3,1,0.3572595469999999,7.975376052,8.080319352796568,1.8286461435999997,Low Variance,Medium Expression,Low Variance - Medium Expression
rsmH,0.5085602440788661,0.1544202825288276,Cold Shock,0.1133024509340776,ROS TALE Amp,0.1036705787382751,baeR KO,3,1,0.3295292788925037,7.208319401000002,6.807496608727084,1.8553148438969036,Low Variance,Medium Expression,Low Variance - Medium Expression
ftsL,0.2564517329067954,0.1207128565325891,UC-2,0.0752398340306823,FlhDC-2,0.0710081286774734,LPS,3,1,0.4097086769999984,6.757148003999999,6.369754069610672,2.0752738182152832,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ftsI,0.5398702724466071,0.0916547381755612,Rhamnose,0.0650477066669414,baeR KO,0.0417632081137323,Cold Shock,3,0,0.3548903780606594,6.416894414,6.794859660749999,2.038420563599998,Low Variance,Medium Expression,Low Variance - Medium Expression
murE,0.4181113182456594,0.1715763411106613,baeR KO,0.0709614091184782,Crp-2,0.0645731227381086,minicoli KOs,3,1,0.3101502929999995,6.992131476,6.682658513653005,1.900191306887038,Low Variance,Medium Expression,Low Variance - Medium Expression
murF,0.4615216762828525,0.1424471846074375,baeR KO,0.0918274800776522,gcvB,0.0619208475341842,Resistance,3,1,0.2770533989999997,6.87280747,6.392280669441191,1.981603129999999,Low Variance,Medium Expression,Low Variance - Medium Expression
mraY,0.4627014829830174,0.1545224415708521,baeR KO,0.1069688886818299,minicoli KOs,0.0809204430359646,UC-7,3,1,0.2465530349395086,6.581434325,6.941040366635762,1.673698592186712,Low Variance,Medium Expression,Low Variance - Medium Expression
murD,0.454101417468471,0.1702068733648315,baeR KO,0.0620308486201098,Cold Shock,0.0617723826596414,minicoli KOs,4,1,0.2943758359999995,6.740275922,6.733026017829728,1.817358685827123,Low Variance,Medium Expression,Low Variance - Medium Expression
ftsW,0.5180632221826684,0.1717419363525192,minicoli KOs,0.1410779035403252,baeR KO,0.075797141668842,Glutamine,3,1,0.2453668010000003,6.474995112999999,7.02794663708327,1.7389388554439726,Low Variance,Medium Expression,Low Variance - Medium Expression
murG,0.4273212281877936,0.1575399222210268,baeR KO,0.090841254214528,minicoli KOs,0.0505600867871621,PAL 10 Del,3,1,0.2577862900000003,6.554658108,6.958761403296009,1.4917650886117366,Low Variance,Medium Expression,Low Variance - Medium Expression
murC,0.4431122635487829,0.2097292213768155,baeR KO,0.0761518749291841,PAL 10 Del,0.0673961774330114,Propionate,3,1,0.2185905040000006,7.007972422000001,6.863855973900371,1.5095290410541606,Low Variance,Medium Expression,Low Variance - Medium Expression
ddlB,0.4398069271132937,0.1136290892536868,baeR KO,0.0523037413797627,Cold Shock,0.0496796293852178,Leucine,3,0,0.2165344490000018,7.387850551,7.437922745828214,1.2341361399544812,Low Variance,Medium Expression,Low Variance - Medium Expression
ftsQ,0.50212566379933,0.1490498838011998,minicoli KOs,0.143506189604453,baeR KO,0.0812317443454745,Glutamine,6,0,0.2674925130000023,7.3011705560000015,7.427035796788294,1.401920780801435,Low Variance,Medium Expression,Low Variance - Medium Expression
ftsA,0.5968718155339547,0.1785143769879581,UC-2,0.1437735912684505,minicoli KOs,0.1136579757356085,UC-1,6,0,0.3257862530000004,7.500299451,7.448967547170037,1.5684466073050365,Low Variance,Medium Expression,Low Variance - Medium Expression
ftsZ,0.3102297870689323,0.14107632887025,Nucleotide Stress,0.1100995236964843,Cold Shock,0.071255632490778,NtrC-1,8,0,0.3023318517960121,9.155324335796012,8.711888119734848,1.744939952482829,Low Variance,Medium Expression,Low Variance - Medium Expression
lpxC,0.5063463450581505,0.3804934311968356,SoxS,0.0865731582917835,UC-1,0.0809113993867153,baeR KO,2,1,0.2513457100000007,10.28930985,10.66403027084327,1.7774559895253823,Low Variance,Medium Expression,Low Variance - Medium Expression
secM,0.201018449259591,0.1442295138908077,SoxS,0.109760806918388,UC-1,0.0644972281104295,minicoli KOs,0,0,0.2683539549999993,7.887095042999999,7.934701496815109,1.4459113393305492,Low Variance,Medium Expression,Low Variance - Medium Expression
secA,0.5057167410869441,0.1350445725377557,Curli-1,0.1294620210581344,RpoS,0.1145746465205815,SoxS,0,0,0.2284831819999988,7.679550611,7.892621085274486,1.4623001784678529,Low Variance,Medium Expression,Low Variance - Medium Expression
mutT,0.7093338257960781,0.388529770787405,Nucleotide Stress,0.0952372973290379,NRZ,0.088845618668632,RpoS,0,0,0.5566301780000007,4.61401188,6.368268469000002,2.853373726599999,Medium Variance,Low Expression,Medium Variance - Low Expression
yacG,0.5177391249157937,0.0861402375143838,Thiamine-1,0.0831843257297451,UC-2,0.0788374323264893,Glycolate,0,0,0.4239410829999999,6.729964543,7.003621334037454,3.225110046607149,Medium Variance,Medium Expression,Medium Variance - Medium Expression
zapD,-0.0160714632499829,0.1596666632275211,UC-1,0.0650535921183924,UC-2,0.0633052619322616,Cold Shock,0,0,0.36823403,6.536775959,5.8300036870000005,1.7905805234,Low Variance,Medium Expression,Low Variance - Medium Expression
coaE,0.3419778748509525,0.0976778063941249,Cold Shock,0.096938321169787,UC-2,0.0946068168887197,UC-1,0,0,0.384387793023337,6.281626158661823,5.551045684434045,2.019213863452765,Low Variance,Medium Expression,Low Variance - Medium Expression
guaC,0.607376217962792,0.1961417359643592,Cold Shock,0.1463856603551198,UC-8,0.1195327772735167,Fnr-1,0,0,0.5500637300000015,8.107846976,6.706879006557102,3.0021344779999994,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hofC,-0.3924634866890679,0.0436869743605105,UC-1,0.0385868512202748,baeR KO,0.0366145158437901,nquinone ALE 3,2,0,0.2492761759999999,2.464637041,3.4329298535344805,1.4016943498000003,Low Variance,Low Expression,Low Variance - Low Expression
hofB,0.4237023020267709,0.1766414839255188,Cold Shock,0.0672313910127733,Cellulose,0.0622799707301077,UC-5,1,0,0.3585825839952732,2.8199362139952733,3.532927964933625,1.8668091959999988,Low Variance,Low Expression,Low Variance - Low Expression
ppdD,0.4439704821266547,0.1797859237388542,Cold Shock,0.097996281691599,Cellulose,0.0715290348524202,Efflux Pump,1,0,0.4175219759999999,0.86485598,4.97711371,2.8437605394,Medium Variance,Low Expression,Medium Variance - Low Expression
nadC,0.352045322903913,0.1486967969185511,UC-8,0.1227349351829121,baeR KO,0.0888163486877303,UC-1,1,0,0.2716890811990131,6.432660012800987,6.25252731425,1.4947249495999992,Low Variance,Medium Expression,Low Variance - Medium Expression
ampD,0.5357575555856509,0.276171416307417,ppGpp,0.0984933472527325,Translation,0.0872962785300787,Crp-1,1,0,0.3483183330000008,5.847992924,5.680854486325689,1.7856425555394493,Low Variance,Medium Expression,Low Variance - Medium Expression
ampE,0.4884056212004366,0.3132893956736502,ppGpp,0.1103929989270555,Translation,0.0812155979415566,UC-1,0,0,0.3520584360000001,5.113983096,5.730048983996357,1.8777009540693683,Low Variance,Low Expression,Low Variance - Low Expression
aroP,0.9023145382807406,0.3537301583782862,Tyr/Trp/Phe,0.3523691827183858,Lrp,0.1075521023557098,Leucine,6,2,0.3729322452154573,8.736501684,6.900317485999999,4.2065816184,Low Variance,Medium Expression,Low Variance - Medium Expression
pdhR,0.4731481303063005,0.1035317539460006,UC-6,0.0996101963915652,N Reduction,0.087792007940781,Fnr-1,8,5,0.666754280000001,7.61579903,10.35261226,3.7091535965999993,Medium Variance,Medium Expression,Medium Variance - Medium Expression
aceE,0.4963199665080707,0.198045640818811,Pyruvate-1,0.0999049710745089,Tryptophanase,0.0941986597034209,cyoB/ndh/nuoB KO-2,6,2,0.5148089409895444,10.14146979,9.902395441134129,2.565130109292696,Medium Variance,Medium Expression,Medium Variance - Medium Expression
aceF,0.4456953852483492,0.1951023200298866,Pyruvate-1,0.1237768259325228,Tryptophanase,0.0969598993887809,cyoB/ndh/nuoB KO-2,6,1,0.546030558,9.732490007,9.585841851,2.691516074799999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
lpd,0.5028839774182806,0.1496368149715584,ArcA,0.0920149050292701,Pyruvate-1,0.0519539460247178,thrA KO,8,0,0.3903421527786506,10.39632494,10.48398767303005,1.992263799575959,Low Variance,High Expression,Low Variance - High Expression
yacH,0.5127412282184598,0.1059070465989995,Membrane,0.0939338608103295,Translation,0.0894246008993666,gcvB,0,1,0.3931315799999999,1.466740755,4.765227385865875,1.9881672414975984,Low Variance,Low Expression,Low Variance - Low Expression
acnB,0.7270315311798039,0.3572436924584806,ArcA,0.0952174468195417,Nucleotide Stress,0.0887145095864156,Cold Shock,2,1,0.684059039000001,9.616180367,9.067432281086106,3.353805168692393,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yacL,0.6624438537610178,0.2597399794856613,UC-1,0.1530043952286867,ppGpp,0.1130030991329611,UC-8,0,1,0.5186440740000009,6.363347007000001,6.466580667247773,2.7874245235357096,Medium Variance,Medium Expression,Medium Variance - Medium Expression
speD,0.6311497112487415,0.3764175502096331,ppGpp,0.2334334676226164,Translation,0.09682431941704,Pyrimidine,1,0,0.5546581975511895,8.032553097000001,7.0231499281505,2.569563300584877,Medium Variance,Medium Expression,Medium Variance - Medium Expression
