,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
yahG,0.4500455561301327,0.0989006000263769,NRZ,0.0870342321114611,Phosphate-2,0.0815320726998405,Nucleotide Stress,0,0,0.3901191002280382,1.336557863,4.1811483030000005,1.9019492654522732,Low Variance,Low Expression,Low Variance - Low Expression
yahI,0.050173415472234,0.084208429296981,UC-7,0.0775096296661561,Cold Shock,0.0686600576325006,gcvB,0,0,0.3378952476504029,1.283453549,3.747669315,1.8731823778,Low Variance,Low Expression,Low Variance - Low Expression
mhpT,0.5026144021846533,0.2186632667746819,UC-7,0.1716825872249193,BW25113,0.1310766767446823,Glutarate,0,1,0.390307699,2.37791394,4.38740999,2.2242425705945195,Low Variance,Low Expression,Low Variance - Low Expression
dgcC,0.2369973524234094,0.1150157743591101,UC-7,0.0899782532280388,RpoS,0.0885863134143298,Phosphate-2,2,0,0.368831587,2.103426293,4.63884001,2.07479783802319,Low Variance,Low Expression,Low Variance - Low Expression
sbcC,0.2126510248878976,0.0593880850651488,Galactose,0.0565551332480213,efeU Activation,0.0532122583897225,Cold Shock,1,0,0.2590679219999998,4.406537342,3.7496138129999994,2.0084136808,Low Variance,Low Expression,Low Variance - Low Expression
sbcD,0.3212571886838147,0.1877208071046423,ppGpp,0.1329594464005186,Cold Shock,0.086063070488739,Fnr-3,2,0,0.3161571329999999,4.702763765,4.176452665542893,2.1524178029042,Low Variance,Low Expression,Low Variance - Low Expression
acpH,0.6055375366908532,0.1430172738922388,Fnr-3,0.1155800974102716,Suf System,0.1091863828176382,NrdR,0,0,0.3918414010000006,4.66715181,4.709386288477507,2.1273628862,Low Variance,Low Expression,Low Variance - Low Expression
yajR,0.3264164790653997,0.1315365768229347,ppGpp,0.0680403415987632,Thiamine-2,0.0610145124104509,RpoS,0,0,0.3856536470000002,4.203851742,4.923043909784277,2.175294957350272,Low Variance,Low Expression,Low Variance - Low Expression
pdeB,0.5803762303541105,0.2462610042376143,UC-8,0.0946276023942346,Cellulose,0.0847675312456139,ppGpp,0,0,0.3648341840000002,4.053661119,4.162189922541819,1.799147381755713,Low Variance,Low Expression,Low Variance - Low Expression
allC,0.6065664381591149,0.1676789961604849,Cellulose,0.1076674417440503,ppGpp,0.0923668639932195,Curli-1,0,0,0.3643873689999997,3.391872821,4.9665601288161945,2.0023502152,Low Variance,Low Expression,Low Variance - Low Expression
allD,0.3398146511059223,0.0983007419773145,Crp-1,0.0953568967752795,crp KO-1,0.0933727315350924,NRZ,0,0,0.3610159359999999,0.857767976,4.05208889699264,2.7801717315644647,Low Variance,Low Expression,Low Variance - Low Expression
fdrA,-0.1920068507965269,0.1033354588262753,Phosphate-2,0.0701180333054234,Acetate,0.0612353636358787,Glutamine,0,0,0.259137272,0.607535245,3.739204603,1.2048688509412169,Low Variance,Low Expression,Low Variance - Low Expression
ylbF,0.0832065156698509,0.1085806385595824,gcvB,0.1075960468215189,minicoli KOs,0.0866195049521528,Translation,0,0,0.372255325,1.475656394,4.151080521,1.853898475453713,Low Variance,Low Expression,Low Variance - Low Expression
ybcF,0.2601367472884627,0.1076188516480561,UC-7,0.1027471749963871,DNA Damage,0.058651764727678,efeU Activation,0,0,0.3246850523064437,1.5689280883064438,3.9930555105320265,1.862143736546328,Low Variance,Low Expression,Low Variance - Low Expression
sfmC,-0.2619833681672863,0.0755960917867801,SSW SNPs,0.0271010786849003,cyoB/ndh/nuoB KO-2,0.0172505355928044,PAL Amp,1,0,0.201676194,0.201676194,2.940496855,0.9312486308,Low Variance,Low Expression,Low Variance - Low Expression
sfmD,0.2199301790548889,0.2055776360397812,Cellulose,0.0983491269968966,FlhDC-2,0.0518220807366769,Methionine,0,0,0.3331921230000001,1.377067411,3.136494462,1.6013104544947656,Low Variance,Low Expression,Low Variance - Low Expression
sfmH,0.3884881354081005,0.1090476128835022,Cold Shock,0.1019449589480262,UC-2,0.0521641592091922,Membrane,0,0,0.3399338629800255,0.63154121,3.426066254,1.5186496698517922,Low Variance,Low Expression,Low Variance - Low Expression
sfmF,0.1673458015196326,0.0369932052056043,UC-6,0.035705954228606,Tryptophan,0.0349464995794651,Leucine,0,0,0.385617147,1.250710011,3.550495024,1.9169714584,Low Variance,Low Expression,Low Variance - Low Expression
tfaD,0.272261088210368,0.1460251070784747,UC-1,0.145714807350401,gcvB,0.0598771637413727,NDH-1,0,0,0.367921917,0.897795553,3.6593713342837,1.9433639336189148,Low Variance,Low Expression,Low Variance - Low Expression
nfrA,0.5750287342074702,0.366260791959295,minicoli KOs,0.1130463979553892,Cold Shock,0.063387988642537,UC-7,0,0,0.3669360468651166,3.4493954788651164,4.994578517,2.195629739099168,Low Variance,Low Expression,Low Variance - Low Expression
ybdN,0.0605587716484657,0.0877613952466683,Glutarate,0.0872985781523101,FlhDC-2,0.0655070188657525,Suf System,1,0,0.3110472550060479,1.778074851006048,3.413175959,1.530043417541513,Low Variance,Low Expression,Low Variance - Low Expression
citT,0.1481482929117944,0.0881328616389264,ppGpp,0.082968035368847,Thiamine-2,0.0697036603653415,Curli-1,0,0,0.2753839104587989,1.59230657,3.418369805,1.451013773903814,Low Variance,Low Expression,Low Variance - Low Expression
citG,-0.0378184999232917,0.1964566427207374,SSW SNPs,0.0407768646158308,YgeV,0.0322754129493755,Phosphate-2,1,1,0.2203398709999999,0.273400493,3.1840828610000003,1.0017293464591046,Low Variance,Low Expression,Low Variance - Low Expression
citX,0.1716997421901935,0.0900064787940498,YgeV,0.0526701657416476,Translation,0.0364055975016338,RpoE,1,0,0.3394389899710561,0.477360045,3.99941153,1.4037923246,Low Variance,Low Expression,Low Variance - Low Expression
citF,0.515843583306477,0.2078102066510486,YgeV,0.0609242614157697,LPS,0.0433653155022651,Cytochrome c,1,0,0.2540655280000001,0.5985809120000001,4.087231877,1.4020355566,Low Variance,Low Expression,Low Variance - Low Expression
citE,0.588639487648795,0.2444955702124412,YgeV,0.0894923666477056,SSW SNPs,0.0815176162778938,cyoB/kdpE/qseB KO,1,1,0.2421063806721463,0.2849587853278536,4.618725882,1.295388938999998,Low Variance,Low Expression,Low Variance - Low Expression
citC,0.2975163573477202,0.2946750845633058,YgeV,0.1053506654942231,Fnr-2,0.1018577431355103,ArcA,1,0,0.167896994,0.167896994,4.965265421000001,1.1852084349999996,Low Variance,Low Expression,Low Variance - Low Expression
ybeF,0.1566028388053371,0.1666279712265947,SSW SNPs,0.0513409272402185,UC-1,0.0467389342850043,ppGpp,0,1,0.348934265,2.165751099,4.83721955,1.6017855186,Low Variance,Low Expression,Low Variance - Low Expression
ybeR,-0.1060217289113951,0.0689273136883722,Cellulose,0.0634061266841921,UC-2,0.0397679245423154,ydfB,1,0,0.2898588737853363,0.4667827979128582,3.057985764500632,1.2442179214017075,Low Variance,Low Expression,Low Variance - Low Expression
djlB,0.1643468391914742,0.1588747943534268,UC-2,0.1521993637238562,Cellulose,0.0637956390476572,PAL 10 Del,0,0,0.3038053845730607,0.9696896734269392,3.508521016107295,1.450121402727111,Low Variance,Low Expression,Low Variance - Low Expression
djlC,0.3785829884772156,0.0810936481248678,Cellulose,0.0753675892055809,ppGpp,0.0709144785209785,Curli-1,0,0,0.35245718,2.7566995060000004,4.735115046420424,1.7468624587746648,Low Variance,Low Expression,Low Variance - Low Expression
hscC,0.5645845893902435,0.1315653216261825,Acetate,0.0995729506274871,Cellulose,0.0972937737805275,minicoli KOs,0,0,0.2966312880041655,2.1080387779958345,4.023965386,1.7952408481570137,Low Variance,Low Expression,Low Variance - Low Expression
speF,0.0518717073476482,0.1436964380696193,Translation,0.0913927144117963,UC-6,0.0605936913400115,Leucine,1,0,0.25322199,1.178916447,3.311756269,1.284579556,Low Variance,Low Expression,Low Variance - Low Expression
ybfO,0.3326876390907208,0.0858899193054495,NDH-1,0.0549316931406111,Glutarate,0.0474298091642079,FlhDC-2,0,0,0.395844745,1.649755132,4.56163412,1.9215958667999995,Low Variance,Low Expression,Low Variance - Low Expression
ybfL,0.2899772454123914,0.2470465679794025,gcvB,0.0929306026183347,ytiC,0.0724770967664839,ROS TALE Del-2,0,0,0.357642867,0.746184168,3.547978102110797,1.6858113700054742,Low Variance,Low Expression,Low Variance - Low Expression
nei,0.4851000782689656,0.0589686429981769,Acetate,0.0448489250770326,Maltose,0.0417007612103229,UC-3,1,0,0.395244924,5.046693187,4.624605376000002,2.233401734404343,Low Variance,Low Expression,Low Variance - Low Expression
ybgO,0.5481807761050428,0.1546455700159346,SSW SNPs,0.1515729212221169,Cellulose,0.0623466292038473,PAL 10 Del,0,1,0.353525078032014,1.4861257419999998,4.454285084,1.7611345749999985,Low Variance,Low Expression,Low Variance - Low Expression
ybgP,0.1780814682578507,0.0929143008931723,minicoli KOs,0.0848403693535934,UC-7,0.0603380241541171,Translation,0,0,0.3449236889999998,1.334183295,3.299989211,1.7343641416,Low Variance,Low Expression,Low Variance - Low Expression
ybgQ,0.3298613360031261,0.0711239594596732,SSW SNPs,0.0664592086663909,UC-2,0.0437082228653916,Acetate,0,0,0.181977936,0.568518316,3.136018427,1.0028047932907056,Low Variance,Low Expression,Low Variance - Low Expression
mngA,0.1423286843034266,0.0937040499962472,UC-2,0.0722020661472759,Phosphate-2,0.0421055329635549,ppGpp,1,0,0.226741237,0.675540315,3.317699557,1.1695242319241377,Low Variance,Low Expression,Low Variance - Low Expression
mngB,0.0910995628302127,0.0827218615986924,FlhDC-1,0.0818136724796751,ArcA,0.0750452249511218,Cold Shock,2,0,0.3217428791541796,3.23082689084582,3.470023103,1.6412456212741984,Low Variance,Low Expression,Low Variance - Low Expression
ybhD,-0.1053059187165952,0.0660156668712352,crp KO-1,0.0532536599182853,Nitrogen,0.052975448495443,Translation,1,0,0.3323461343008369,1.533411675,3.681393473,1.6827233180409615,Low Variance,Low Expression,Low Variance - Low Expression
ybhH,-0.5351700271410582,0.0729592833676585,UC-2,0.0333780613895337,Nickel/Cobalt,0.0273995534690402,Cold Shock,1,0,0.2237367703574843,0.4372693558474164,3.128072803880716,1.1607734846437996,Low Variance,Low Expression,Low Variance - Low Expression
ybhI,-0.0728622091189854,0.0487165277834055,Rhamnose,0.0437340072493023,Xylose,0.0436466667431687,Cold Shock,1,0,0.2727815848223791,0.6907283391776209,3.271548338,1.3513686278,Low Variance,Low Expression,Low Variance - Low Expression
ybhJ,0.1065557218134487,0.1440486432017732,Membrane,0.059255244559374,Thiamine-2,0.0421133945367401,Glycolate,0,0,0.3388832800000001,1.620543795,3.98450385782902,1.6666396951158626,Low Variance,Low Expression,Low Variance - Low Expression
rhtA,0.4803894738536132,0.1767182780657337,ppGpp,0.1526937586208927,Nucleotide Stress,0.118704023365879,Thr/Ser-1,2,0,0.3480638040000001,3.629917966,4.652530058,1.7497246213805449,Low Variance,Low Expression,Low Variance - Low Expression
ybiR,0.512799585049208,0.2214909524807947,ArcA,0.2095072498096256,UC-2,0.0688399249959866,ppGpp,0,0,0.3611708660000001,4.378604354,4.332247623735177,1.8725464255255535,Low Variance,Low Expression,Low Variance - Low Expression
ybjH,0.3053436208324692,0.1521547717876735,UC-8,0.0974504494601805,RpoH,0.0970109449356176,Propionate,0,0,0.3657348859999993,4.573014873,4.359744305494459,2.153594101799999,Low Variance,Low Expression,Low Variance - Low Expression
ybjJ,0.5576672732888834,0.1398887891680988,UC-8,0.0907579902426278,RpoH,0.0753470713144599,Maltose,1,0,0.3249924941487707,4.498981578,4.47940809275,2.099669486799998,Low Variance,Low Expression,Low Variance - Low Expression
rcdA,0.2624274693803317,0.1561103561847804,UC-3,0.1486633525706276,Crp-1,0.1486054665799381,Cold Shock,1,0,0.3655023772071875,4.012689524792813,4.4487262672500005,1.9356592571999995,Low Variance,Low Expression,Low Variance - Low Expression
macB,0.379616651790727,0.1103426077296558,Translation,0.0980051724653278,UC-1,0.0630928642697237,ppGpp,0,0,0.288853155,4.757184733,4.53318553336084,1.572263301433976,Low Variance,Low Expression,Low Variance - Low Expression
ycaI,0.1335376565972507,0.1544333978545686,minicoli KOs,0.130786151561182,UC-2,0.1146707172293863,Cold Shock,0,0,0.2975498952659001,2.6429248592659,3.399223585550088,1.6569948683999978,Low Variance,Low Expression,Low Variance - Low Expression
elfD,-0.1829964003782582,0.0879361497063566,gcvB,0.0507961109250055,ypaB,0.0406481165939024,minicoli KOs,0,0,0.3132698440000001,0.960657272,3.221177168918924,1.7912576126,Low Variance,Low Expression,Low Variance - Low Expression
elfC,0.4473069999734089,0.2528480116535552,Cellulose,0.0415000936732914,Leucine,0.0376616861998291,IS Elements-1,1,0,0.3081142919999999,1.89747481,2.957208956,1.4759872571787802,Low Variance,Low Expression,Low Variance - Low Expression
elfG,0.3963381797982366,0.3489370950092511,Cellulose,0.1144543958893892,Translation,0.0733182766524728,Leucine,1,0,0.3463299180084163,3.101781363,3.8634846245240215,1.860500516342587,Low Variance,Low Expression,Low Variance - Low Expression
ycbF,0.3141772676588202,0.0996345058415979,Translation,0.0800624823914843,Cellulose,0.0773028845743603,FlhDC-2,0,0,0.3047112150000002,3.172611889,3.737051421,1.589043160307524,Low Variance,Low Expression,Low Variance - Low Expression
yccS,0.6817524603864524,0.4874583978923749,ppGpp,0.1471429060882362,Fnr-1,0.0940835211049828,UC-1,0,0,0.3705661370000008,4.731827059,4.011932536,1.987931499847675,Low Variance,Low Expression,Low Variance - Low Expression
etk,0.2510210824441368,0.0550839914525325,gcvB,0.0517238652719087,UC-1,0.0508369522329312,Nucleoside,0,0,0.3657767739999995,3.917025747,4.29329971272769,1.6284620792874835,Low Variance,Low Expression,Low Variance - Low Expression
gfcD,0.2112233233681306,0.119167584088582,Membrane,0.0728818904712438,Cold Shock,0.0579975138914415,UC-3,0,0,0.3764422180842288,1.788813229,4.4286070870000005,1.8450498095999996,Low Variance,Low Expression,Low Variance - Low Expression
torS,0.5138660814830296,0.2867292940137708,minicoli KOs,0.1157886190706501,Isc System,0.0966486815973333,Suf System,0,0,0.3261581760000003,2.359648007,4.749059416000001,2.184303557062366,Low Variance,Low Expression,Low Variance - Low Expression
torC,-0.0819412740784173,0.0841482140613334,ppGpp,0.08196083146828,Crp-1,0.0685844800278125,cyoB/kdpE/qseB KO,2,0,0.2993023289999998,0.8642450509999999,2.9513357260000004,1.6538112170770052,Low Variance,Low Expression,Low Variance - Low Expression
torA,0.1441048463405212,0.1532129163766548,UC-7,0.0782156468446302,ppGpp,0.0773914341410355,gcvB,3,0,0.3667460149999999,2.0116283740000003,4.051736583,1.8248459738,Low Variance,Low Expression,Low Variance - Low Expression
torD,0.090094822029126,0.1315210649668639,minicoli KOs,0.0577830768436253,gcvB,0.0561656171708857,ppGpp,2,0,0.3207352729999999,2.597885684,4.227674775,1.6838982545503125,Low Variance,Low Expression,Low Variance - Low Expression
ymfN,0.272769373170487,0.2695742620139484,YmfT,0.1012484374512464,ytiC,0.0778242337642318,Resistance,0,1,0.223081462,0.223081462,3.169606496,1.1906640969999998,Low Variance,Low Expression,Low Variance - Low Expression
ymfQ,0.0613706819834664,0.1881334478703654,YmfT,0.0819438903204308,e14 Del,0.0515816947862379,ROS TALE Del-1,0,1,0.396874448,0.820188018,3.745809467,1.8319545847056096,Low Variance,Low Expression,Low Variance - Low Expression
pinE,0.1361079924907132,0.2515687948028737,e14 Del,0.0606065959179064,minicoli KOs,0.0578042515245632,UC-1,0,0,0.3767586399148082,0.904898045353722,3.171975413419794,1.8738206160995436,Low Variance,Low Expression,Low Variance - Low Expression
umuC,0.3844222742371521,0.2669058216436945,DNA Damage,0.2138510879750009,minicoli KOs,0.0663425280225954,UC-7,1,1,0.3449884974875212,3.0391787364875213,4.689414747450872,2.144809949,Low Variance,Low Expression,Low Variance - Low Expression
cvrA,0.5141476960744102,0.0637389927299288,UC-8,0.0606617302692924,Maltose,0.0474748255944901,minicoli KOs,0,0,0.3744421310000003,4.844592506000001,4.778774346769756,2.2413967241653814,Low Variance,Low Expression,Low Variance - Low Expression
dhaR,0.6114727271693248,0.1358746298435466,RpoH,0.0622812561465239,Cold Shock,0.0606772535649202,Thiamine-1,1,0,0.2968368133065135,3.868069672,4.351157476999999,1.8675632000380225,Low Variance,Low Expression,Low Variance - Low Expression
ycgV,0.3300308984461962,0.1538851331054672,ArcA,0.0837616670647216,Cellulose,0.0741084310639231,Translation,2,0,0.315657893,3.074458225,4.170159907999999,1.857281055091343,Low Variance,Low Expression,Low Variance - Low Expression
yciQ,0.5548811495869637,0.1281625067469641,UC-2,0.0754110400554188,minicoli KOs,0.0581205321286711,ypaB,0,0,0.3933734541053666,3.580758956894633,3.392149649335364,1.9014134625403656,Low Variance,Low Expression,Low Variance - Low Expression
sapC,0.3093287182277811,0.1117160775811894,Cold Shock,0.1042607882364196,Glutarate,0.0797072653629189,UC-3,0,0,0.2630143370000004,4.55193339,4.20395998976663,1.4935204213822613,Low Variance,Low Expression,Low Variance - Low Expression
sapB,0.3436334445478699,0.089029208529835,Cold Shock,0.0774417847620154,Fnr-2,0.0684378442395237,ROS TALE Amp,0,0,0.2776906169999993,4.853199468,4.539526228799289,1.510002585160568,Low Variance,Low Expression,Low Variance - Low Expression
pspF,0.4088281592985989,0.1448052190065283,ppGpp,0.0916753884624578,UC-2,0.0726584446369235,DNA Damage,2,0,0.2678957469999998,4.36176462,4.440760218,1.6834594599999997,Low Variance,Low Expression,Low Variance - Low Expression
ycjT,0.2422234549863199,0.1804904567288501,YcjW,0.1044950212759967,Translation,0.0735327117793204,ppGpp,1,1,0.2401928761464002,1.7215525928372657,4.627560532,1.3644749259999995,Low Variance,Low Expression,Low Variance - Low Expression
ycjU,0.2174585663993469,0.1923872202307529,YcjW,0.0373538966881543,LPS,0.0372325822171472,Phosphate-2,1,1,0.293057011,0.734300374,4.75967032,1.5971874758668618,Low Variance,Low Expression,Low Variance - Low Expression
abgT,0.2934672343554343,0.0879201143182566,Translation,0.0729849583217501,DhaR,0.057788345353775,UC-7,0,0,0.2816293529999998,1.826562808,3.282495265,1.5699306950436005,Low Variance,Low Expression,Low Variance - Low Expression
recE,0.4507875445262693,0.2509923789311168,CCK-PGI Del,0.200426325355228,PAL 10 Del,0.1021805424505487,Osmoprotectant,0,0,0.3247275740000004,1.886577684,4.181759667896476,1.8601955072848055,Low Variance,Low Expression,Low Variance - Low Expression
ydaT,0.5798635040241755,0.2529766501360383,PAL 10 Del,0.1784823375542142,CCK-PGI Del,0.1475554687157233,UC-7,2,1,0.3995219429999999,2.489292713,4.369266687,2.385386653958838,Low Variance,Low Expression,Low Variance - Low Expression
ydaU,0.5966300528506288,0.2658832306138016,PAL 10 Del,0.2402439365182083,CCK-PGI Del,0.1307950102413698,UC-7,2,1,0.3700336499999999,2.448777484,4.400086878,2.3699590976,Low Variance,Low Expression,Low Variance - Low Expression
ydaV,0.6584422037210687,0.1971427286899092,CCK-PGI Del,0.1292405387023841,PAL 10 Del,0.0839110515988799,Glutarate,1,1,0.3902783320000003,2.02548551,3.847401467,2.2498735428,Low Variance,Low Expression,Low Variance - Low Expression
ydaW,0.653892543375642,0.4393320702855846,PAL 10 Del,0.2708684114341063,CCK-PGI Del,0.0919048872977791,ppGpp,1,2,0.386620533174788,2.784715973,4.691867007,2.3863719728,Low Variance,Low Expression,Low Variance - Low Expression
stfR,0.4499037307032273,0.3353935873496889,PAL 10 Del,0.1280369357254984,CCK-PGI Del,0.102280942200701,ppGpp,1,0,0.317523611194308,1.854292312,3.744756538,1.7238371072,Low Variance,Low Expression,Low Variance - Low Expression
tynA,0.4675097800706753,0.4165404264873354,PAL 10 Del,0.1754681388786392,UC-7,0.1003773112106026,Translation,1,1,0.3130875609999999,2.284990405,4.34820997,1.944608581,Low Variance,Low Expression,Low Variance - Low Expression
paaH,0.5051806307427728,0.3046032144414519,PAL 10 Del,0.2702167881327978,PaaX,0.099701563907709,UC-1,6,0,0.3191284599999999,1.952168532,4.676778883,2.027113119626333,Low Variance,Low Expression,Low Variance - Low Expression
ydbD,0.3808824393643345,0.3214881832418788,PAL 10 Del,0.0873388110327563,gcvB,0.0787265444783894,Acetate,0,1,0.3766416236298806,1.653369088,4.7037585465205325,1.9158807361999988,Low Variance,Low Expression,Low Variance - Low Expression
ynbA,0.2261071552817027,0.0775191045073095,Resistance,0.0585711649474092,Rhamnose,0.0517736420844431,Nucleotide Stress,0,0,0.2944037388941165,0.5002954488941165,3.043833677,1.3686998088,Low Variance,Low Expression,Low Variance - Low Expression
ynbB,0.1301044037191547,0.157243144845494,gcvB,0.0471572997449373,FHL,0.045775619973188,YjfJ,0,0,0.247599729,0.294977252,3.971542239,1.0745688146,Low Variance,Low Expression,Low Variance - Low Expression
ynbC,0.6346339476206712,0.3795006425831484,PAL 10 Del,0.0971699346180492,UC-7,0.0649705198089657,Translation,0,1,0.3183664109999999,2.305103742,3.656626907,1.7307495739877543,Low Variance,Low Expression,Low Variance - Low Expression
