,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
folK,0.7286625844017827,0.4312317146410769,ppGpp,0.1403685421969663,Fnr-2,0.0794257280873103,trxC Del,2,1,0.4716985009999996,5.53662881,6.580974830350822,3.3279791266,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fhuC,0.7676332347523062,0.3403828741091644,Fur-2,0.1483249136065334,minicoli KOs,0.1098586519513622,NrdR,1,1,0.8058684670000007,5.484293667999999,7.534250931,4.3650079089935705,Medium Variance,Medium Expression,Medium Variance - Medium Expression
degP,0.705972787620118,0.269007321650392,RpoE,0.0819165334361624,Cellulose,0.0816523427097908,Nucleotide Stress,2,3,0.5607059479999998,6.920762353,8.458938811126082,3.2989737986,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dapD,0.8581083456766603,0.2676438451030148,Lysine/T2SS,0.1803055968793654,UC-8,0.1753738678182885,nquinone ALE 3,2,1,0.5327400180000001,9.937172962,8.6450390152645,2.948747348314514,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pyrH,0.4523133070311295,0.297604298783019,Pyrimidine,0.2105516110720091,Translation,0.1144026836515721,Crp-1,1,0,0.4247601469429272,7.98870096,7.77009508502706,2.2654552748300363,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rnhB,0.5282634933136441,0.3255606464348467,Nucleotide Stress,0.085760971553859,Cellulose,0.0757848304535062,baeR KO,1,0,0.4633719989999996,6.142877981,6.023881846189839,2.126951049372288,Medium Variance,Medium Expression,Medium Variance - Medium Expression
proS,0.6885216823290095,0.1539401451493224,Translation,0.1391925936959029,ppGpp,0.1095743971694062,UC-8,1,0,0.4093716010000001,8.445781618,7.5647020879130995,2.11671036795936,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mltD,0.8103886881857452,0.2854270157137786,ppGpp,0.1152856322434848,Purine,0.083660691642231,Osmoprotectant,1,2,0.6102133799999994,8.496468602,8.19821389087816,3.337496342655708,Medium Variance,Medium Expression,Medium Variance - Medium Expression
xynR,0.8109742110378503,0.4861278398432866,Arginine,0.3149469356343605,minicoli KOs,0.0601575984952611,UC-2,1,1,0.546262649,5.866603597999999,9.254127295,3.779195407999999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yagU,0.80183125095959,0.2772290883452633,Cellulose,0.2172369352786769,CpxR,0.168845241824054,Glutamine,1,2,0.9548568089742382,7.574807372025763,11.2712689,5.8737037966,Medium Variance,Medium Expression,Medium Variance - Medium Expression
lacI,0.759469103825028,0.4491068899549615,minicoli KOs,0.1011290557625956,Acetate,0.0840300144960348,Putrescine,2,0,0.4724454619999978,5.3875751260000015,7.767150752999999,2.617558434588417,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mhpR,0.8888125146340509,0.4938721495989977,ArcA,0.123263382170496,Putrescine,0.1132366599635711,UC-7,2,1,1.190271548999999,5.158270771000001,8.987973613,5.523816257730775,High Variance,Medium Expression,High Variance - Medium Expression
ampH,0.7096282695718077,0.4214728378725386,minicoli KOs,0.097682319591188,Glutamine,0.0566409743512923,Thiamine-2,1,1,0.447514676662009,5.492713457337991,7.614784226,2.764127245599999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yaiZ,0.818132910415627,0.3962181673987133,Crp-1,0.1740342876606475,Crp-2,0.1095388754649342,minicoli KOs,1,2,0.8724237090000004,5.563202621,9.317036425,4.034101388615033,Medium Variance,Medium Expression,Medium Variance - Medium Expression
iraP,0.8654033289979128,0.4289331348351624,Cellulose,0.1486430656166496,PAL 10 Del,0.1008921286095495,minicoli KOs,2,1,0.881199821,7.439299869,10.55227542,5.105567231999999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
brnQ,0.6528426673289154,0.1793175047268269,UC-3,0.0837811827585973,Acetate,0.0777828718999356,NtrC-1,1,0,0.6012488970000005,5.977983472000001,6.08347055102538,2.8727833724409297,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ampG,0.6785465092963574,0.4927958792235556,ppGpp,0.0791790986561569,UC-8,0.0713022114199465,pts ALE,1,0,0.48820277,5.419767123,5.237044112367283,2.7266653776,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yajG,0.4909380166418069,0.2425892262219554,ppGpp,0.1029185664298312,pts ALE,0.0745749565218341,Methionine,1,0,0.4307785969999997,8.208725861,7.348548744003889,2.389791595487715,Medium Variance,Medium Expression,Medium Variance - Medium Expression
acrR,0.6583023031967319,0.1183912688475387,UC-8,0.1152545541020201,UC-7,0.0685068415548431,SSW SNPs,2,1,0.4257114740555305,5.151618073906856,5.381739828000001,2.5135414433999994,Medium Variance,Medium Expression,Medium Variance - Medium Expression
apt,0.7346360028827211,0.4018552338094067,ppGpp,0.1574089508647334,UC-8,0.1025919892043445,Thr/Ser-1,2,2,0.4707375200000001,8.237710099,7.728424125171868,2.8568819309999984,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybaB,0.5631385706647198,0.3102691824313804,Cold Shock,0.2963666950834963,UC-2,0.0769882922247275,Crp-1,1,0,0.4865196820000008,8.936871573,8.235904938,2.184278170599999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
recR,0.7292725962719606,0.1476903905801473,UC-2,0.1411554981553554,Crp-1,0.1355352292794059,Cold Shock,1,0,0.4339890259738208,7.876431214,7.308209765578475,2.2217674564383376,Medium Variance,Medium Expression,Medium Variance - Medium Expression
copA,0.6316823508391591,0.3259987032990631,Copper,0.0609044928191321,Tryptophanase,0.0590920135153238,NtrC-1,2,3,0.8464251360000006,7.828568119,10.365161342,4.695902592504239,Medium Variance,Medium Expression,Medium Variance - Medium Expression
borD,0.7591008295358052,0.3131279086337601,minicoli KOs,0.1425377708815005,Magnesium,0.1220645733695126,thrA KO,2,4,1.565817698,7.12975417,11.16430764,7.4270378061684035,High Variance,Medium Expression,High Variance - Medium Expression
pheP,0.8388611594019032,0.4462124695365718,minicoli KOs,0.3030687811740907,Copper,0.0613912760937451,Fimbriae,1,1,0.5564284119999998,5.181789689,8.213687126,3.246358081167458,Medium Variance,Medium Expression,Medium Variance - Medium Expression
uspG,0.8555300452351012,0.4273150506876129,UC-7,0.3763887749960527,minicoli KOs,0.1450260193515476,Cellulose,1,2,0.8883377490000006,7.328634862,11.05467172,5.240527410779728,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rihA,0.9272952031071164,0.2600276179308776,Crp-1,0.259833764942957,minicoli KOs,0.2499874990795123,Crp-2,1,0,0.6843384700000001,5.213565542,10.65846815,4.159481498815949,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybeY,0.4996317736587621,0.2703798046376268,RpoH,0.0786194119776193,Glycolate,0.0400525601979395,UC-2,1,1,0.4069296476211992,7.567492783,6.988599393983698,2.231182685761153,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybfA,0.7979893034254304,0.1120545209813796,ArcA,0.1041882706502305,minicoli KOs,0.093496726128332,NtrC-1,1,1,1.1960719210000006,7.098028066,11.90804368,7.040713244902617,High Variance,Medium Expression,High Variance - Medium Expression
ybgE,0.4944341222997721,0.1185105476190835,ArcA,0.109857141892241,cydB/appC KO,0.1042461527753921,Fnr-1,1,1,0.6360803879999999,7.538860901,7.8023899547955455,3.560424906975589,Medium Variance,Medium Expression,Medium Variance - Medium Expression
acrZ,0.83250415086164,0.3157722220177904,Resistance,0.1100848898429892,UC-2,0.0795932613076433,SoxS,2,3,0.9374935069999992,7.628092493,7.139512901668785,4.084241900003402,Medium Variance,Medium Expression,Medium Variance - Medium Expression
modA,0.8142817188613534,0.3686868345418296,Molybdenum,0.1704511704212329,FliA,0.0377773537869793,Crp-2,2,2,0.4756806069999992,5.648951546,7.6744440635,2.969475153599997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybhG,0.6534421277866569,0.1446262962759529,ppGpp,0.1163835879702459,Efflux Pump,0.0911190025854774,UC-5,1,0,0.4964661108374688,5.337562874,9.778669932,2.908354328349067,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cecR,0.4345526906636016,0.0942232060832064,UC-7,0.0768089155483949,Fatty Acid,0.0760554932463727,Cold Shock,1,0,0.5011900890000005,5.231572536,8.829263135,2.4451686572660942,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rhlE,0.7193116751995708,0.3112865887447005,crp KO-1,0.2707824719199321,ppGpp,0.1732440006612579,UC-3,1,2,0.5669846859999987,5.248016952,8.247147897000001,3.699126250384447,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybiJ,0.6773894056617774,0.35361791264461,crp KO-1,0.2701248922109555,minicoli KOs,0.1236438167959204,UC-7,2,2,0.7200352739999998,5.891541751,13.47563199,3.8573914152,Medium Variance,Medium Expression,Medium Variance - Medium Expression
iaaA,0.7564576628000186,0.4718101461151812,Cysteine-1,0.1086407611701187,Methionine,0.1083629042621722,Cold Shock,1,1,0.5369618080000009,7.936027427999999,7.651072689999999,3.3011785411999988,Medium Variance,Medium Expression,Medium Variance - Medium Expression
potF,0.8801286286600164,0.2364472820507299,Glutamine,0.1615515775273089,UC-7,0.102377802664642,Arginine,2,0,0.5383342939080409,7.071634573908041,9.898648173,5.943306763799758,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybjP,0.9138176748720545,0.3590886998196102,UC-7,0.309141374670513,RpoS,0.2463285570479712,minicoli KOs,2,1,1.0619533680000002,7.537092009,10.99581448,5.26461713331675,High Variance,Medium Expression,High Variance - Medium Expression
lysO,0.8034527109664817,0.3852619134531602,ppGpp,0.1494725491440963,UC-8,0.1020268125669349,Purine,2,1,0.7899162079999993,5.1918285310000005,6.921512376,3.5759390322852957,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybjX,0.6533078010646673,0.279615051303425,Magnesium,0.1489569410734506,ROS TALE Amp,0.1311613180406267,Cold Shock,1,1,0.4996186820000003,7.429763815,6.626744101750001,3.5380413828000004,Medium Variance,Medium Expression,Medium Variance - Medium Expression
clpS,0.6621566411216326,0.1781076988559674,OxyR,0.1422020106458739,UC-1,0.0768803234397702,ppGpp,1,1,0.5586315740000014,7.988432207000001,8.368056809582217,2.375913886734226,Medium Variance,Medium Expression,Medium Variance - Medium Expression
clpA,0.8139681528540994,0.1514919523153742,ppGpp,0.1198395175319112,Fnr-1,0.115388800646739,UC-7,1,1,0.5356692810000006,9.108599194,9.99164283867207,2.5836115343497923,Medium Variance,Medium Expression,Medium Variance - Medium Expression
infA,0.6832837122609835,0.4096523337884579,ppGpp,0.104583491710217,Crp-1,0.1040743801302453,Glutarate,1,1,0.6855675629999993,10.13063671,9.050584454023449,3.14421316778124,Medium Variance,Medium Expression,Medium Variance - Medium Expression
trxB,0.7099984495323475,0.1687191477436984,UC-8,0.1572694912034898,nquinone ALE 3,0.0939232830822305,Cold Shock,1,2,0.5274376265212375,8.631491623478762,8.193063962500002,2.5613641056,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ycaD,0.6806369833277528,0.288440144533632,Osmoprotectant,0.1498429099071916,UC-3,0.1193541902021912,crp KO-1,1,0,0.6928978580000003,5.2941124010000005,6.134170803000001,3.462595821199999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pflA,0.6822248593818575,0.4876866651613406,Fnr-1,0.3254749053601845,Fnr-3,0.0890848404398344,ppGpp,1,0,0.4500203440000012,6.794988553,6.96195225575,2.4688516758,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cmk,0.6626246570053156,0.3796330985072718,ppGpp,0.0895465553224187,Fnr-3,0.0643706862440489,Crp-1,1,1,0.4883511043950328,8.540007807604967,7.141397452043894,2.8797838526679245,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ycaR,0.485743439933341,0.2361143957163674,Resistance,0.0618758109756054,ytiC,0.029309676510556,Leu/Val/Ile,1,2,0.4249050814784993,6.8995586865215,6.503178364750001,2.1920096397999984,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ldtD,0.8222744695494053,0.2400926975316984,UC-8,0.2327167721603559,ppGpp,0.2136846905662929,RpoS,1,0,0.5501997469999997,6.164425439,6.556848196663033,2.522477626092764,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pyrD,0.855201090370163,0.445088697006432,Pyrimidine,0.4084837964682639,ppGpp,0.2852480759322815,Purine,2,2,0.9922223650000008,6.343292942000001,7.434565222000002,4.454704314199999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fabA,0.5478467697452472,0.2950032044274568,ppGpp,0.1096049384466033,Fnr-2,0.0967076607172281,Purine,2,1,0.5371570565245882,9.667226433475411,9.411328837517164,2.470605293786269,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yccU,0.6720679975588668,0.2243559061071942,UC-8,0.1168887387511233,RpoS,0.0828074985820851,Glutarate,1,0,0.4867254473864797,7.112459478,7.426978333999999,2.410860133399998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yccA,0.6310607531287049,0.3058395401290014,CpxR,0.055622591683185,Glutarate,0.0437911878990132,Acetate,2,2,0.4351966069999999,9.474329107,9.173770685899886,2.5266683194800903,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yccJ,0.9208418091463282,0.4988303243307738,RpoS,0.4436384270459795,UC-7,0.0511236946109293,Fnr-2,1,2,1.066931425,8.42214891,12.48990011,6.554345055099819,High Variance,Medium Expression,High Variance - Medium Expression
dinI,0.6512143137398418,0.1852498687254663,Purine,0.118454872191635,Pyrimidine,0.1063480092816966,UC-1,2,1,0.6765539970000018,6.595937584,5.790527295931702,3.6190062240693184,Medium Variance,Medium Expression,Medium Variance - Medium Expression
comR,0.3320981750044181,0.1487812856167953,Cold Shock,0.0723380034405511,Methionine,0.0581534403677181,Membrane,1,0,0.4320172800000001,5.982725436,6.1706587152925705,2.2261073376386,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rluE,0.3179967595235375,0.0872385497428557,trxC Del,0.0818000000174464,GadXW,0.0798452423875437,ppGpp,1,0,0.4161000039999996,5.2414241,5.253429170561246,1.9218121857346704,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ycgJ,0.8562642223123225,0.3168695150896936,Cellulose,0.1839044605112704,UC-1,0.0706481902539811,Nucleotide Stress,2,1,0.7246560039999999,6.14084209,7.301364454951382,3.4971145882437358,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dhaL,0.8746324282577094,0.4631066641278913,DhaR,0.0750934485889547,FDH-O,0.0602972005951399,Glycerol,1,3,0.5129064370000016,6.506290504,8.544691634819516,3.8347387334,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dhaK,0.8885669939512196,0.452983179946018,DhaR,0.0803670995383033,Glycerol,0.0791306861086773,Fnr-2,2,3,0.5826682730000012,6.6806901860000005,8.587444754369361,3.9524498739945706,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ychF,0.6390272738377455,0.3145758822154573,ppGpp,0.0849159038675568,Fnr-1,0.0794011495647801,Purine,2,0,0.536605487929446,7.5221388168697585,6.521405569866663,2.234042637154096,Medium Variance,Medium Expression,Medium Variance - Medium Expression
prs,0.6962598230560457,0.2897790882142953,ppGpp,0.1913247250610058,Purine,0.130324523854952,Fnr-1,2,0,0.4341485701618683,9.442627421,8.517607674001061,2.6280983184655358,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ychQ,0.4173729222230291,0.1598986939907004,UC-5,0.0608431419885254,Nucleotide Stress,0.0602210435233493,Thiamine-2,2,0,0.5057343020000005,5.148867272,5.249452873514882,2.168990593951464,Medium Variance,Medium Expression,Medium Variance - Medium Expression
chaA,0.8507870200707914,0.2315797115675633,Cellulose,0.0945985626131367,CpxR,0.0865765304005523,ppGpp,2,2,0.6037077589894162,6.109309467,6.894328179000001,3.4688439132650397,Medium Variance,Medium Expression,Medium Variance - Medium Expression
chaB,0.7941803938842776,0.4614563960706234,RpoS,0.270708978286756,Cellulose,0.1460251300503016,UC-8,2,2,0.8610678081376353,5.740112585,7.579739604,4.482216814042912,Medium Variance,Medium Expression,Medium Variance - Medium Expression
chaC,0.7564501875488202,0.3516201339730114,NtrC-1,0.0777689280952015,Cellulose,0.0620327977192819,UC-1,1,2,0.5716972809999987,5.956248647000001,7.90459297,3.265029705634136,Medium Variance,Medium Expression,Medium Variance - Medium Expression
narL,0.4605966122447856,0.2448894124920509,Cold Shock,0.1448318492253925,UC-2,0.1270218683418132,Glutarate,2,0,0.4771080750000003,6.590999481,5.640600160108479,2.7199277739132164,Medium Variance,Medium Expression,Medium Variance - Medium Expression
purU,0.7095872771153215,0.1382681105344477,Cold Shock,0.098391863637529,ppGpp,0.0760500998168782,Cellulose,1,0,0.5277274280000004,7.897737179,6.983655628270943,2.6425836683109942,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rssA,0.6970660493248755,0.2779157856808825,UC-8,0.174511448459499,RpoS,0.0999325136575518,NtrC-1,1,0,0.5380686580000003,6.602121553,6.974998550002204,2.3897626215280505,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rssB,0.8057899126701806,0.4480500128322563,RpoS,0.31444373312599,UC-8,0.0990348327523586,IS5,2,0,0.5449251740000003,6.238760269,6.325578038103247,2.7219208800716945,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yciU,0.8106349521322462,0.3447232191722079,ROS TALE Del-2,0.3191771987951169,minicoli KOs,0.0934782894555257,Thiamine-2,1,0,0.4348707460000014,7.34764955,9.136055286,2.632804177587148,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yciH,0.7969377126570523,0.409108392321306,ppGpp,0.2729879575647849,Pyrimidine,0.0871480754634431,Fnr-1,2,1,0.7615200302101917,5.992944142000001,6.618721654965437,3.3363292817999994,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rnb,0.7875474876554831,0.2442485809097311,ppGpp,0.2133673920856089,Cysteine-1,0.1353784686826432,UC-8,1,0,0.4952320340000007,8.018376083,6.204316670771586,3.0800865131827297,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tpx,0.6618100645797764,0.1472560450474385,Cold Shock,0.1206155377963082,UC-2,0.0909537666793335,UC-3,1,0,0.4379431821059487,11.04205624789405,9.943840201356478,2.315102188714817,Medium Variance,High Expression,Medium Variance - High Expression
ycjG,0.5544383962759699,0.1768906870374151,ppGpp,0.080536397275739,UC-8,0.0686890110873612,UC-1,1,0,0.4648346229999998,5.647004825,5.195787524178221,2.238999081657422,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mpaA,0.4578824351569421,0.1224792809082697,Glutarate,0.0980101987136655,ppGpp,0.079590265658319,FlhDC-2,1,0,0.4623072969999997,6.108677073,5.709871511668436,2.2725192525856723,Medium Variance,Medium Expression,Medium Variance - Medium Expression
uspE,0.9363893336812468,0.4265467417459098,minicoli KOs,0.4118215239070829,UC-7,0.1205276954302392,ppGpp,1,0,0.6303856880682002,8.2515099930682,11.52917758,3.1576424718,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hslJ,0.926828102688611,0.3736505383929297,UC-4,0.2883299329652756,PAL 10 Del,0.1450648925437327,minicoli KOs,2,3,0.6704642720000002,5.51306382,11.75119209,3.796741632799999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
mokB,0.7052610812305768,0.322524172126997,Acetate,0.3104693799950754,PAL 10 Del,0.0975061576809821,Resistance,1,4,0.8544638324829723,5.887312286,10.842148515366883,6.704112532248014,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ydcZ,0.7893162830879309,0.2225361140548818,PAL 10 Del,0.1043683945420049,Glutamine,0.0797215834175126,Methionine,1,1,0.472370176124822,5.187884118875178,7.846818478999999,3.6005213898000004,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yncE,0.8693524570443099,0.3902446110946754,Fur-2,0.2716251905699499,minicoli KOs,0.2129262601634535,PAL 10 Del,2,2,0.9509655283720946,7.967868232162582,11.44014941,6.9660965778,Medium Variance,Medium Expression,Medium Variance - Medium Expression
eamA,0.8170788765210989,0.196999381228816,minicoli KOs,0.13881106220731,ArcA,0.1001327989030153,UC-1,2,1,0.5275361780000001,5.602964556,8.784730793,3.185710486478154,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ynfD,0.7239566813464726,0.2274862199813919,RpoS,0.2164474124300488,UC-8,0.1447133599170363,ppGpp,1,1,0.8101372608201167,5.98410311131462,7.847614887,3.735384575999999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pntA,0.7469677037310496,0.4239053942317995,Lrp,0.1038656726941812,Lysine/T2SS,0.0745435510031813,Cysteine-1,2,1,0.7273146464421085,9.563996408,8.287728587710042,3.791685617575956,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ydgC,0.7420815507857684,0.4146007199628962,ArcA,0.0984332403366132,Fnr-3,0.0708122422473224,Cellulose,1,1,0.5453409160000007,5.797658007999999,5.596954941626746,2.797129396071644,Medium Variance,Medium Expression,Medium Variance - Medium Expression
nth,0.6107923203889372,0.2300515594380968,Translation,0.1148740104761166,Microaerobic,0.111582603696913,UC-8,1,0,0.4490304996779857,5.235473576,6.992726127999999,2.799581990685839,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ydhQ,0.7738511609606552,0.3052471375730899,UC-1,0.1262692804017785,UC-8,0.0945056782986886,Nucleotide Stress,1,1,0.5318326047739967,6.800170337000001,6.990791851890504,2.485672744887597,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fumD,0.8032658451115664,0.2128883766466857,UC-1,0.1090121810321005,Membrane,0.0991043040263824,Resistance,2,2,0.6936358870000001,6.186654049,8.416076256353536,3.437189281105563,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pykF,0.6230584672346717,0.0896284488924165,Nucleotide Stress,0.0818899519773682,GadXW,0.0584808248033581,Cellulose,1,0,0.4984201604302871,9.216098668569712,8.6307914205,2.2846625420000004,Medium Variance,Medium Expression,Medium Variance - Medium Expression
lpp,0.4712840293483322,0.4424028584284092,Resistance,0.0392928947203562,Galactose,0.0392045286612664,ldrC,2,1,0.5500245195667741,14.838650830433226,14.818408822499997,2.6090488039999986,Medium Variance,High Expression,Medium Variance - High Expression
aroD,0.6232410903484098,0.1302142638800832,Leucine,0.1056347922820876,UC-8,0.0656083217453937,UC-2,2,0,0.4308031869999995,6.079269116,5.377028771999999,2.465908219040011,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ppsR,0.7113965556028581,0.2873025179548669,Cellulose,0.1238176149217554,Cra,0.1064365355938659,Cold Shock,1,1,0.5412819942890836,6.006404621710916,6.67853514,3.508218955609081,Medium Variance,Medium Expression,Medium Variance - Medium Expression
aroH,0.6518001480793665,0.3185804867096112,Tryptophan,0.2091393123449093,Tyr/Trp/Phe,0.1447173730556035,UC-8,2,2,0.615526193502979,6.938336148497021,6.169244040050833,3.020504451612684,Medium Variance,Medium Expression,Medium Variance - Medium Expression
selO,0.7857946294479402,0.2134901584638907,Suf System,0.1442966890626082,Cold Shock,0.0838128572509676,Isc System,2,0,0.5139425820000012,6.206392632999999,6.228198616999999,3.759989916199995,Medium Variance,Medium Expression,Medium Variance - Medium Expression
btuD,0.6524796144798763,0.2698735239451302,RpoS,0.111883667977264,UC-8,0.0921935616855397,NtrC-1,1,0,0.5815493509999996,6.008667526,7.1207594502500005,2.7288204261999978,Medium Variance,Medium Expression,Medium Variance - Medium Expression
btuE,0.7746902512687889,0.4671789929987557,RpoS,0.103739026950217,NtrC-1,0.1012694142669262,NrdR,1,0,0.6464592270067167,7.113967829,7.566525770499998,2.853559246400001,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ydiY,0.8514855221259408,0.325289209321235,ppGpp,0.252129731886046,Osmoprotectant,0.1145009866380681,Glyoxylate,1,2,1.0368710730811532,5.467892537999999,8.482207378,4.207184426,High Variance,Medium Expression,High Variance - Medium Expression
yeaD,0.5207558643744399,0.0968605043460159,Fnr-2,0.0877962517563503,Pyrimidine,0.0784122428013311,UC-8,2,1,0.6347542879999999,6.648035218,6.349327248,2.892958966,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yobD,0.5952033427639314,0.2584028917397832,Crp-2,0.1139312500578052,Maltose,0.0823700682128886,Fnr-1,1,1,0.5597416480000001,5.274925476,5.843728062123287,2.964507571592562,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cspC,0.7006942321717828,0.310254038660682,PAL 26 Del,0.1325237851767197,LPS,0.0705988109992309,minicoli KOs,2,3,0.6514497900000009,11.5869285,13.613113957221891,3.3387746127244213,Medium Variance,High Expression,Medium Variance - High Expression
mgrB,0.7624043040332323,0.2135941786083723,PAL 26 Del,0.1408769342629857,Magnesium,0.0923337059859881,UC-1,1,3,0.8101808446661742,7.305076064,11.905230731865384,4.906219657999998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
