,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
mhpF,0.8123461340052038,0.6951237071181445,BW25113,0.0743672955071417,NRZ,0.0698412448498525,Glutarate,3,1,0.4337003850000001,2.248527397,6.221936389249174,4.331966058524775,Medium Variance,Low Expression,Medium Variance - Low Expression
mhpE,0.8106250649574006,0.6290400679291788,BW25113,0.1292102581795267,UC-7,0.0630408470497716,Thiamine-1,3,1,0.4953345939999996,2.2542924230000003,5.79130014,3.6871975102790175,Medium Variance,Low Expression,Medium Variance - Low Expression
yaiL,0.8770924382041155,0.7142382841247117,minicoli KOs,0.1501934995204841,UC-1,0.0876473469066823,UC-7,0,0,0.3211346369999992,5.6996268720000005,7.745276631,1.9138519657999995,Low Variance,Medium Expression,Low Variance - Medium Expression
frmB,0.7748393868728662,0.5300793407041893,minicoli KOs,0.2181150875012398,Glyoxylate,0.1162890709537577,ROS TALE Del-2,1,2,0.4339600929999996,4.98682588,9.956446328,2.642065645840274,Medium Variance,Low Expression,Medium Variance - Low Expression
frmA,0.85527518136941,0.7368789367261641,minicoli KOs,0.1480202995232404,UC-7,0.1080959968224679,ROS TALE Del-2,1,2,0.2899593773497608,6.562626905349761,11.205507699999998,2.4193695048418933,Low Variance,Medium Expression,Low Variance - Medium Expression
frmR,0.8343348617701022,0.6924615508984524,minicoli KOs,0.1208378108249281,Glyoxylate,0.0956300390811499,ROS TALE Del-2,1,2,0.3335993930000009,6.325768237999999,11.02259652,2.420798651399997,Low Variance,Medium Expression,Low Variance - Medium Expression
insC1,0.8670191799550936,0.8581190562630516,IS Elements-2,0.0236962203057503,Glycolate,0.0119775754554871,Fnr-2,0,1,0.0,0.0,8.455602067000001,3.1570033011999987,Low Variance,Low Expression,Low Variance - Low Expression
insD1,0.6981407464682465,0.6472017974992426,IS Elements-2,0.0577170357194496,SSW SNPs,0.030093108184207,ytiC,0,1,0.3062533839999999,0.577699486,7.501875837,2.8093937856,Low Variance,Low Expression,Low Variance - Low Expression
tauA,0.8353448920777268,0.7514405381068792,Sulfate,0.1492565735270475,Cysteine-1,0.0423976571044808,Methionine,3,1,0.5045067527687817,2.008659532,12.29840973,3.3379409641999995,Medium Variance,Low Expression,Medium Variance - Low Expression
tauB,0.8206666846663782,0.7065452866826052,Sulfate,0.1252559193426898,Cysteine-1,0.0825948448801136,Thiamine-2,2,1,0.5129712557549859,1.9714707632450144,12.12550083,3.1311175214,Medium Variance,Low Expression,Medium Variance - Low Expression
tauC,0.7206955464945881,0.6719430107487123,Sulfate,0.0552209602028814,Thiamine-2,0.0478024113012912,UC-7,2,1,0.5084527570000001,1.747209905,11.73028727,2.847509356647161,Medium Variance,Low Expression,Medium Variance - Low Expression
tauD,0.6320420558168502,0.5712648049215159,Sulfate,0.0532949922552327,ppGpp,0.0400983499861009,UC-2,2,1,0.4147297885635446,2.6562815815635448,11.69694646,2.3422016216,Medium Variance,Low Expression,Medium Variance - Low Expression
insF2,0.806621256122475,0.5296170754061473,IS Elements-1,0.2795328067202701,ROS TALE Amp,0.1407507846228696,IS Elements-2,0,2,0.3982982290000008,4.641827016000001,7.885885547000001,3.1943768548922,Low Variance,Low Expression,Low Variance - Low Expression
insE2,0.8923120281074867,0.6173662966593446,IS Elements-1,0.2429062839478353,IS Elements-2,0.2226672165434543,ROS TALE Amp,0,2,0.3959467660000006,5.862147065,8.541464674,2.9195188446,Low Variance,Medium Expression,Low Variance - Medium Expression
iprA,0.8137261795311055,0.617511558712283,Fnr-2,0.1233919931456644,Fnr-3,0.090287285765081,ppGpp,0,1,0.516683074,0.826090482,6.807374500218122,3.0839236636,Medium Variance,Low Expression,Medium Variance - Low Expression
yaiW,0.7816343363032001,0.557681254493794,minicoli KOs,0.0697560407471953,IS Elements-1,0.0645491841700641,Flagella,1,0,0.2787623020755347,5.243418562,7.716063066,1.5450523861762306,Low Variance,Medium Expression,Low Variance - Medium Expression
yaiY,0.8268162424090817,0.5612416649069616,UC-4,0.1624450079309236,UC-7,0.0363028104064139,Acetate,1,1,0.8105824570000002,2.896274066,11.86042822,4.5419897668,Medium Variance,Low Expression,Medium Variance - Low Expression
ddlA,0.8133930313857387,0.7211853901379606,minicoli KOs,0.0704589005557753,UC-8,0.05750529366759,ROS TALE Del-2,1,2,0.3925194862021204,6.4769196002021205,8.250671471,2.1515842137517103,Low Variance,Medium Expression,Low Variance - Medium Expression
psiF,0.9443739552327794,0.7205650641126016,RpoS,0.1653015771879094,UC-7,0.0802326174252627,Phosphate-2,1,2,1.3118981239999998,5.42679005,9.474662524,5.669799408075946,High Variance,Medium Expression,High Variance - Medium Expression
aroL,0.7995155614999803,0.5940854856804187,Tyr/Trp/Phe,0.0962350688198238,Tryptophan,0.0899092158824272,Lrp,3,1,0.479537711999999,8.032997293,7.095030060293738,2.868255163365008,Medium Variance,Medium Expression,Medium Variance - Medium Expression
queA,0.721173450356567,0.6484630648781603,ppGpp,0.0565942945336589,Osmoprotectant,0.0538115754810036,ArcA,1,1,0.3886450300000001,5.770370615,5.588540935906943,2.7377719840514363,Low Variance,Medium Expression,Low Variance - Medium Expression
tgt,0.7352562221652617,0.5789964452862569,ppGpp,0.3172209093509779,Translation,0.0722039262960569,Biotin,0,0,0.3444089069999991,7.5594993000000015,7.251948772059647,2.1626792836472504,Low Variance,Medium Expression,Low Variance - Medium Expression
yajI,0.768672174884181,0.5777231987610826,UC-4,0.2124118419805469,pts ALE,0.0430068974100447,Translation,0,2,0.3908816020000003,3.948784894,8.140404762000001,2.0532967340413517,Low Variance,Low Expression,Low Variance - Low Expression
yajO,0.8524490579598842,0.531583974022663,RpoS,0.2605399384688702,UC-8,0.0560795806713849,Glutarate,1,0,0.700714949,6.609226166,6.213145609750001,3.242153319599999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
thiI,0.7084259059321487,0.7140103140849436,ppGpp,0.1781271519404819,Translation,0.1155715630444969,UC-8,0,1,0.3304603869999996,6.221665261,5.824162136089781,1.90919860957879,Low Variance,Medium Expression,Low Variance - Medium Expression
cyoE,0.9230715125789288,0.8328183189095033,cyoB/kdpE/qseB KO,0.0542640292403292,Fnr-1,0.0490127065008205,UC-2,3,1,0.5820375240000004,8.790283444,7.714834764,3.8563660375200657,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cyoD,0.9188247792367998,0.8774287708134675,cyoB/kdpE/qseB KO,0.082522339211042,Translation,0.0463613623965565,Fnr-1,3,1,0.5573533050000012,9.299569453,8.181413760349372,4.021166139578328,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cyoC,0.9112414386081168,0.891603408851862,cyoB/kdpE/qseB KO,0.0470430701678997,Translation,0.0186698693408731,UC-7,3,1,0.4836190386805157,9.254613674,8.33008499287324,4.168451073146132,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cyoB,0.9008566266552218,0.7162631273926283,cyoB/kdpE/qseB KO,0.091091333360419,ppGpp,0.0646051472165156,cyoB/ndh/nuoB KO-1,3,4,0.5287197750000008,9.539917025,10.152704010631927,4.4695862306,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cyoA,0.8310119588729192,0.5075788897328166,cyoB/kdpE/qseB KO,0.4562673218026097,ArcA,0.1838974831209002,ppGpp,3,2,0.516193659999999,10.27652765,8.045221530440903,4.124624628017395,Medium Variance,Medium Expression,Medium Variance - Medium Expression
bolA,0.7782664986796647,0.5128020629000078,UC-8,0.2702839459156553,RpoS,0.1851460278683433,UC-7,3,1,0.6673422250000005,8.782264328,9.607926877481656,3.450542793471226,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybaE,0.7537994185659673,0.6411834202597924,Crp-1,0.118001293898788,ppGpp,0.0730546802605981,Crp-2,0,1,0.707876339273434,2.7845649324445767,6.801732409,3.468836739984153,Medium Variance,Low Expression,Medium Variance - Low Expression
mdlA,0.7475725463787555,0.509275809822042,SoxS,0.1490154652726566,minicoli KOs,0.0717778147426914,Cold Shock,0,1,0.301300448595184,3.924312906,4.989312287307349,2.2148252380054925,Low Variance,Low Expression,Low Variance - Low Expression
glnK,0.9475438915507732,0.883163221686974,NtrC-2,0.0492352948276022,NtrC-1,0.0343820636938884,NtrC-3,0,2,1.092728678342899,2.144234352,12.960816936590245,6.435581782136906,High Variance,Low Expression,High Variance - Low Expression
amtB,0.8942735867077723,0.667190534338274,NtrC-2,0.2160243589076202,NtrC-3,0.1160131026282386,NtrC-1,0,3,0.4876870558896731,3.3939768421103267,11.075737852,3.47505167372032,Medium Variance,Low Expression,Medium Variance - Low Expression
ybaY,0.9609191262284852,0.7635661704970456,RpoS,0.1247990626065331,UC-8,0.0970280401960327,ArcA,0,1,1.3055604389999989,7.323440937000001,8.089102966999999,5.407651194877054,High Variance,Medium Expression,High Variance - Medium Expression
ybaN,0.7978914175038156,0.7018293693505356,Fur-2,0.086733399687031,Fnr-1,0.0630571095205156,Fur-1,2,1,0.4954483000000005,6.125758779,6.686924147741694,3.1189747196782243,Medium Variance,Medium Expression,Medium Variance - Medium Expression
htpG,0.927570496237362,0.8239587758414463,RpoH,0.0449258373301298,nquinone ALE 3,0.0376130207637128,Rhamnose,4,1,0.4977909880000002,7.804990769,8.36235143925,3.9861328443999993,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gsk,0.7786690249743927,0.5086430130348228,ppGpp,0.0872077091280171,UC-8,0.068888260840947,Nucleotide Stress,1,1,0.4374951875237451,5.924741269,5.367726895585551,2.1833330787315592,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybaT,0.9357553366096816,0.5448969806639089,GadXW,0.4403946178807993,rcsB KO,0.1963313636316732,GadX,2,3,1.283990023256087,3.39290785,8.244829244881682,5.36943782140239,High Variance,Low Expression,High Variance - Low Expression
tesA,0.8411391762644894,0.6896781644195638,minicoli KOs,0.0805320117757517,ppGpp,0.0623777802717789,UC-7,0,1,0.3145392857118967,6.181128557,7.508429881,2.223746048199999,Low Variance,Medium Expression,Low Variance - Medium Expression
ylbG,0.7155261109592412,0.5081603961791743,minicoli KOs,0.1789029634638952,UC-7,0.1103960249658465,PAL 10 Del,0,0,0.4157842929999997,4.631952107,6.383044306,2.2173476033298054,Medium Variance,Low Expression,Medium Variance - Low Expression
selU,0.6284299518022349,0.6239688211344593,minicoli KOs,0.0857240717543554,IS5,0.0812654275964349,ROS TALE Del-2,0,0,0.26358548740393,3.75276455840393,5.251337578999999,1.6377696349999995,Low Variance,Low Expression,Low Variance - Low Expression
allR,0.9268220307338386,0.6521454735916742,minicoli KOs,0.2320297516001647,UC-7,0.0730734423442743,UC-1,1,1,0.3603596630000005,7.614441066,10.54088177,2.4041123836587976,Low Variance,Medium Expression,Low Variance - Medium Expression
gcl,0.9109747792802592,0.5125158555551155,minicoli KOs,0.2818239526432821,FucR/AllR/AraC,0.0472915327034511,Ribose,1,2,0.3736459176891191,1.9781740703108808,9.199567875,2.5252525977999976,Low Variance,Low Expression,Low Variance - Low Expression
glxR,0.7518364980074672,0.570726319874223,FucR/AllR/AraC,0.1024847643340394,PAL 26 Del,0.0645516253806627,minicoli KOs,1,2,0.4690723780000001,1.669044921,10.45728171,2.618843193103567,Medium Variance,Low Expression,Medium Variance - Low Expression
allW,0.5448191711846384,0.6074637943639276,FucR/AllR/AraC,0.0885319698750115,FucR/ExuR,0.0800333736844112,Propionate,2,1,0.2524689685816927,0.496517252,7.2963798739999985,1.3648561049925545,Low Variance,Low Expression,Low Variance - Low Expression
allB,0.7042119657993686,0.5622465598430022,FucR/AllR/AraC,0.1472910377805923,Glycolate,0.0697442734901965,LPS,1,1,0.4687524559235894,2.041422178316669,10.38964846,2.6232364016843976,Medium Variance,Low Expression,Medium Variance - Low Expression
purK,0.9435033823773988,0.8933271114382226,Purine,0.1660115452576529,ppGpp,0.0665440854531728,Methionine,2,1,0.6536395800000001,7.408372841,8.186253785,5.119695763290872,Medium Variance,Medium Expression,Medium Variance - Medium Expression
purE,0.918342317898353,0.8673473856065257,Purine,0.2223574286605568,ppGpp,0.0619702829875044,Methionine,2,1,0.6873126656318442,7.668870285,8.579761167000001,5.3554915438,Medium Variance,Medium Expression,Medium Variance - Medium Expression
folD,0.7400768473646817,0.5250186905842952,Purine,0.1196390938546841,UC-8,0.086970738732804,UC-1,0,1,0.3778379671313692,7.957674876,7.275769275250001,2.141274277,Low Variance,Medium Expression,Low Variance - Medium Expression
insE3,0.8416278992123676,0.7802015456429331,IS Elements-2,0.065319790139559,IS Elements-1,0.0208344516626545,Phosphate-2,0,1,0.0,0.0,5.597922405056941,2.843560205599999,Low Variance,Low Expression,Low Variance - Low Expression
emrE,0.9429505242039684,0.7580122995168358,ROS TALE Amp,0.1859848115282701,minicoli KOs,0.06816859021239,LPS,0,1,0.5796388531437344,5.444384294152088,11.88182783,6.221707291199998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybcK,0.95177924075451,0.8593024089609388,ROS TALE Amp,0.1369175295049512,gcvB,0.0606934720042898,Cellulose,1,2,0.4413861649999999,1.414070749,10.25589527,6.729422785799999,Medium Variance,Low Expression,Medium Variance - Low Expression
ybcL,0.9307538976678088,0.8283575049343926,ROS TALE Amp,0.0604373210175052,Cold Shock,0.0499528662269985,ppGpp,0,1,0.6008525426216411,3.392955368378359,10.99679435,6.9646327763999984,Medium Variance,Low Expression,Medium Variance - Low Expression
ybcM,0.9004744731179464,0.7431398980110953,ROS TALE Amp,0.1015480674734969,LPS,0.0918673042313877,UC-7,0,1,0.6392310553523348,4.664599514885683,11.64912535,6.9283158212,Medium Variance,Low Expression,Medium Variance - Low Expression
cusS,0.8369368032154063,0.6592476191731713,Copper,0.2709372284667857,minicoli KOs,0.0486568694940174,Nucleoside,4,1,0.9306674630000008,4.880787669,8.115054382,4.005741776799999,Medium Variance,Low Expression,Medium Variance - Low Expression
cusR,0.7776366357970115,0.6452145260460673,Copper,0.2618068386137655,minicoli KOs,0.0599783618532691,Glutamine,4,2,1.0351203030000011,6.271204902999999,9.586820433,4.448102931799999,High Variance,Medium Expression,High Variance - Medium Expression
cusC,0.9542432698812816,0.9396733524671956,Copper,0.0494291071018502,Thiamine-1,0.0361297149043248,NtrC-1,5,2,2.4267580430000004,7.246800362,11.319181774384846,9.69162137020592,High Variance,Medium Expression,High Variance - Medium Expression
cusF,0.9845078936450462,0.9759527182026028,Copper,0.0324745544096888,Zinc-1,0.0122901500589384,Leu/Val/Ile,5,1,2.190341288000001,8.577491362,12.61113669,10.310805891480449,High Variance,Medium Expression,High Variance - Medium Expression
cusB,0.9872690742173904,0.983159244349548,Copper,0.0353861312976729,Zinc-1,0.0181672187804267,UC-8,4,1,2.152412900999999,6.95191283,11.255349554181674,8.816896702032855,High Variance,Medium Expression,High Variance - Medium Expression
