,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
afuB,0.2471102835091984,0.1173006711761083,Zinc-1,0.0762286701786225,PAL 10 Del,0.0518748585911464,Ribose,0,0,0.5910313543450065,1.811411548,5.082557953999999,3.2577347685999998,Medium Variance,Low Expression,Medium Variance - Low Expression
insB2,0.5758763636612988,0.1853038273225982,IS1,0.1311943458332108,minicoli KOs,0.1179935846297322,IS Elements-1,0,0,0.4543057839999997,3.361325673,5.884274825,2.3769105028979247,Medium Variance,Low Expression,Medium Variance - Low Expression
insB3,0.5588111019607309,0.2319693453079674,IS1,0.2222259970665451,IS Elements-1,0.1609835572804149,minicoli KOs,0,0,0.4902083126768373,3.2645453656768373,5.486544444,2.51991508263081,Medium Variance,Low Expression,Medium Variance - Low Expression
yagL,0.626966051242799,0.3610896770848658,gcvB,0.1405908744544198,minicoli KOs,0.119185494835851,Cellulose,0,1,0.4760157337558079,2.393896265244192,9.32596111227103,2.6216885682,Medium Variance,Low Expression,Medium Variance - Low Expression
yagP,0.5340917070123655,0.2044546887645889,UC-7,0.1098553818851559,Translation,0.0691219521139635,UC-6,0,0,0.5357866800000002,2.774083296,6.538882108905761,2.80205459655289,Medium Variance,Low Expression,Medium Variance - Low Expression
paoD,0.643498512112452,0.313468043929394,UC-7,0.1195560774772379,NRZ,0.0790711653108439,NrdR,0,0,0.7543368459999997,2.455888024,6.7107275794290056,3.635057566989475,Medium Variance,Low Expression,Medium Variance - Low Expression
ecpB,0.2865889662532505,0.0878818714342496,Magnesium,0.0690005116847384,Osmoprotectant,0.0563859678521981,crp KO-1,0,1,0.411744275,1.485790468,4.769517156,2.516802674,Medium Variance,Low Expression,Medium Variance - Low Expression
rclR,0.6981273716092797,0.1763626801583807,Cold Shock,0.1118331945126301,minicoli KOs,0.0823906980396922,efeU Activation,0,0,0.513453263359013,2.712363955,5.146454415,3.1731752321999998,Medium Variance,Low Expression,Medium Variance - Low Expression
yahC,0.44300941897627,0.1720132968149754,UC-1,0.1284051888094387,UC-7,0.0736819133668759,Curli-1,0,0,0.4568632939999999,1.4476320180000002,4.079582580502377,2.7076763694806587,Medium Variance,Low Expression,Medium Variance - Low Expression
yahD,0.635465775658725,0.3130878023245468,Cellulose,0.1626654382372973,NRZ,0.1031286930611277,Osmoprotectant,0,2,0.7713713197913474,2.658903981,6.974619785867225,4.305682030888316,Medium Variance,Low Expression,Medium Variance - Low Expression
yahF,0.4401700125104509,0.1475164350648208,UC-7,0.0909935789336139,LPS,0.0835222332032786,Osmoprotectant,0,0,0.413550566,1.255756769,4.461513753815125,1.9760808080072425,Medium Variance,Low Expression,Medium Variance - Low Expression
yahH,0.128499856502001,0.0525758694506619,efeU Activation,0.0426304864687947,SSW SNPs,0.0391518838266449,IS Elements-1,0,1,0.5087443620000001,0.70620489,4.754403136249944,1.8153643016923424,Medium Variance,Low Expression,Medium Variance - Low Expression
yahL,0.376769255243863,0.1150126471872611,gcvB,0.1054193296855598,Cold Shock,0.0929708267409733,ROS TALE Amp,0,1,0.427459745048285,1.040889827,3.914102098,2.26195465892897,Medium Variance,Low Expression,Medium Variance - Low Expression
yahM,0.4968205682651051,0.0555168093252063,Copper,0.0497302134804578,yneP,0.0445439805702873,ROS TALE Del-1,0,0,0.9153143022881944,2.8162410797118054,6.591272753999999,4.9049118752,Medium Variance,Low Expression,Medium Variance - Low Expression
yaiO,0.5318573527275398,0.2389669733915962,UC-7,0.1735255195253633,Cellulose,0.1032059234235728,Glutarate,0,0,0.5676292489451256,2.61948441,4.707379563638748,2.538461320723535,Medium Variance,Low Expression,Medium Variance - Low Expression
yaiP,0.60252676001589,0.1120503020140629,UC-7,0.1004658936033593,Curli-1,0.0972585957755381,Glutarate,0,0,0.481454394,1.699359614,4.058511284923049,2.172518630172217,Medium Variance,Low Expression,Medium Variance - Low Expression
ppnP,0.3860243861881146,0.1679086795680101,ppGpp,0.0698101301756743,Translation,0.0414605635351468,BW25113,0,0,0.4539157728579575,8.066822437999999,8.31482663725,2.287475853799997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ykiA,0.6418363730480992,0.0797216008922233,Resistance,0.067847997317092,Cellulose,0.0656980781331889,IS5,0,1,0.5074717169999996,5.047000498,4.935630955000001,2.502855896142847,Medium Variance,Low Expression,Medium Variance - Low Expression
mak,0.5940089998513376,0.1678469611758497,RpoS,0.1455215098661375,UC-8,0.1336138774369767,UC-1,0,0,0.5136440779999996,5.123174625,4.615159163757326,2.647265495482674,Medium Variance,Low Expression,Medium Variance - Low Expression
xseB,0.3702622598014785,0.1342763245524976,LPS,0.1102730231313909,ppGpp,0.0529896473255454,Efflux Pump,0,0,0.419226329050228,7.665314713,7.693972652856907,2.343768478000001,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybaV,0.3885670385708807,0.2329350184295624,Nucleotide Stress,0.0696225491216556,Nickel/Cobalt,0.0652197243694517,Cellulose,0,0,0.4712191739999993,4.153531248999999,5.683551490941387,2.2167722489637813,Medium Variance,Low Expression,Medium Variance - Low Expression
ybaZ,0.6323251221032267,0.1317490964638408,Translation,0.1073868339719942,LPS,0.0496978036080413,Acid Shock RNA,0,0,0.4198910931489594,5.56967887214896,5.053976395215215,2.320810111945476,Medium Variance,Medium Expression,Medium Variance - Medium Expression
maa,0.4262979590120018,0.160911352389894,CpxR,0.0627530313279839,Efflux Pump,0.0493344695995536,Cold Shock,0,3,0.5073050756582509,5.972304473658251,6.966856523985738,2.5524830171369963,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybaM,0.3764839227504918,0.0871684500033305,LPS,0.0713041705765316,Resistance,0.0702052038685746,Thiamine-1,0,0,0.4585472040000002,5.009360577,6.724552928,2.2807547978814,Medium Variance,Low Expression,Medium Variance - Low Expression
aes,0.4931703809054361,0.2901563117257227,Crp-1,0.1060747079918685,Crp-2,0.0820826436360289,Thr/Ser-1,0,0,0.5209609969999995,2.8061450430000003,6.984758388,2.6743223365649675,Medium Variance,Low Expression,Medium Variance - Low Expression
fsr,0.5271638615967048,0.1523298243603595,Membrane,0.1193111283374519,Dipeptide,0.0790658434351455,CpxR,0,1,0.4452544840000003,4.481077237,4.928675519530054,2.4203087087999995,Medium Variance,Low Expression,Medium Variance - Low Expression
ybaK,0.4749019856637926,0.1941498369890685,Cold Shock,0.1462595451161507,UC-3,0.1012274323723932,Thiamine-1,0,0,0.5567591099999998,6.248464884,5.111583567139036,2.796271571851696,Medium Variance,Medium Expression,Medium Variance - Medium Expression
cueR,0.5985041024214868,0.1826769585961207,GadX,0.1371755689747942,GadXW,0.1238167073779151,Translation,0,0,0.5179134799999998,6.500968982000001,6.379495959499999,2.7014630319999995,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybbJ,0.4319610074820902,0.2341001470241069,ppGpp,0.1267458331713498,Cellulose,0.1193393664210471,UC-8,0,0,0.4838283610000005,4.99368988,4.986751300316087,2.5360741422000004,Medium Variance,Low Expression,Medium Variance - Low Expression
qmcA,0.5256562204741643,0.1875687206083617,Cellulose,0.1367410922207848,ppGpp,0.0961445989698815,Microaerobic,0,0,0.4653352856389281,5.801319421577532,5.215472615,2.5645384235999997,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybbA,0.6946067594585894,0.3474998368432549,minicoli KOs,0.1332915766071386,UC-7,0.0809022127075603,UC-1,0,1,0.4036271880000006,4.77013805,7.033058972,2.3448111374082847,Low Variance,Low Expression,Low Variance - Low Expression
ybbD,0.6405006926403024,0.4123475825059668,gcvB,0.1441693518878958,Fnr-2,0.0944452866182584,UC-1,0,1,0.6572808959999998,1.5566275509999998,7.585726202138042,3.6485236666,Medium Variance,Low Expression,Medium Variance - Low Expression
ybcI,0.5026486124967815,0.2672495931176497,Capsule,0.1149565366229994,Cellulose,0.0802716719586975,Crp-1,0,1,0.4816025000000001,2.223095444,6.926128592,3.068540536764325,Medium Variance,Low Expression,Medium Variance - Low Expression
ybcJ,0.4288052460768283,0.1347491903422891,Purine,0.0878516190968637,UC-1,0.0589718235859793,Osmoprotectant,0,0,0.5776435427504785,6.222650866249522,6.536923078079493,3.7967220005696127,Medium Variance,Medium Expression,Medium Variance - Medium Expression
fimZ,0.4118671605350203,0.1557123113111792,gcvB,0.0610798289957703,Leu/Val/Ile,0.0491137996626737,minicoli KOs,0,0,0.4219776457736865,1.5823829492263135,6.628161370185484,2.258708822799998,Medium Variance,Low Expression,Medium Variance - Low Expression
exoD,0.1637809844486897,0.1017882040284502,UC-7,0.091752611358574,minicoli KOs,0.078400325301539,Efflux Pump,0,0,0.4899000917686709,1.993321425,3.9229530252650218,3.014368527727325,Medium Variance,Low Expression,Medium Variance - Low Expression
ybcN,-0.4177862006469968,0.0806753579302258,GadXW,0.0730985250546779,RpoE,0.0632765744990069,Nucleotide Stress,0,0,0.491324256,0.795506378,4.530013306628312,2.0502026878,Medium Variance,Low Expression,Medium Variance - Low Expression
ybcO,-0.2235750753677352,0.0512537803518997,Translation,0.0378766917397446,Rhamnose,0.0340097994358361,Cold Shock,0,0,0.4440411759958355,0.4440411759958355,2.867384497332963,1.3890119098886586,Medium Variance,Low Expression,Medium Variance - Low Expression
rusA,-0.342587063341415,0.0457206206683504,RpoE,0.0425897524288498,cyoB/ndh/nuoB KO-1,0.0425797287481271,Cold Shock,0,0,0.4918676870000001,0.4918676870000001,3.231748732,1.4540355139999994,Medium Variance,Low Expression,Medium Variance - Low Expression
quuD,0.5715041918688966,0.142959790047664,Cellulose,0.1164797652132374,UC-1,0.1109224258014036,minicoli KOs,0,0,0.5208173720000002,2.385048685,6.8812314578706575,2.8451457086706498,Medium Variance,Low Expression,Medium Variance - Low Expression
nohD,0.3033473883238712,0.0533752439734117,UC-2,0.0438483139553367,ldrC,0.0373999928326194,LPS,0,0,0.4088762639506451,0.8194664980493549,2.9586803130000003,2.0002071102000003,Medium Variance,Low Expression,Medium Variance - Low Expression
ybcY,0.6000097000088767,0.2772304592282923,Cellulose,0.0767479424957607,IS Elements-1,0.069629639126972,DNA Damage,0,1,0.5843301790597519,3.2669817,5.698012403,2.961234548460847,Medium Variance,Low Expression,Medium Variance - Low Expression
tfaX,0.5376941731999698,0.0964147919260002,Cellulose,0.0886375565927124,minicoli KOs,0.0753518445867967,Crp-2,0,1,0.795477692,2.803284928,6.159997556868039,4.0744999084,Medium Variance,Low Expression,Medium Variance - Low Expression
envY,0.5339806678362407,0.1330156970268127,Curli-1,0.1070673399494663,UC-5,0.0870451316429757,Efflux Pump,0,0,0.4103631770000002,2.398626147,4.347582336,2.1882730548,Medium Variance,Low Expression,Medium Variance - Low Expression
ybcH,0.6906042571190433,0.2853666737555121,minicoli KOs,0.179497562865656,Cold Shock,0.0735320149169043,UC-2,0,0,0.4422939156511405,3.198431737,4.841721047,2.5929853403999985,Medium Variance,Low Expression,Medium Variance - Low Expression
tatE,0.5992042127988679,0.1276965341074245,Osmoprotectant,0.0751185855978544,Suf System,0.0739313794565419,RpoS,0,1,0.6085833799999998,7.840737700000001,7.388240558045931,3.0414127246838696,Medium Variance,Medium Expression,Medium Variance - Medium Expression
lipA,0.6289697907824889,0.2844591474473311,SoxS,0.0809011670617004,Pyruvate-1,0.0784806936003751,Pyruvate-2,0,1,0.5572293269999999,7.983400326,7.814601809499999,2.6428654025999982,Medium Variance,Medium Expression,Medium Variance - Medium Expression
lipB,0.5915033622666084,0.1148370685590617,ppGpp,0.0997607123344518,NRZ,0.0922008856258352,Crp-1,0,0,0.4120655129999999,6.537461305,5.735283910332493,2.855809284753099,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rlmH,0.6564177299741719,0.4149135900425525,ppGpp,0.1410330524812996,Crp-1,0.0843449942537344,UC-2,0,0,0.4346703133542711,6.609902869645729,6.157319270299098,2.2382291819607207,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybfE,0.2079673676326089,0.3475008709229138,ppGpp,0.1786477089568545,Crp-1,0.0849533045592686,Translation,0,0,0.404263952,6.274986419,6.423334585500001,2.033902810599999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybfP,0.526710227031181,0.2810307339893089,Nucleotide Stress,0.1137786479045355,ppGpp,0.0913050385209356,NRZ,0,0,0.5234950840989923,3.4599063180000003,6.231329866,2.932490332499769,Medium Variance,Low Expression,Medium Variance - Low Expression
kdpE,0.5936092196663725,0.2936268517219625,Potassium,0.161186225918549,Glutarate,0.0983864849268474,IS1,0,1,0.4016586080000004,4.080128024,9.246437236,2.700180886413972,Low Variance,Low Expression,Low Variance - Low Expression
kdpD,0.6653436459408553,0.3731256925970615,Potassium,0.1563668927944412,Cold Shock,0.093429696791532,Biotin,0,1,0.4925793507686165,4.366738351,8.839471828999999,2.7298211336235148,Medium Variance,Low Expression,Medium Variance - Low Expression
ybfB,0.3423205319102459,0.3146060651865917,LPS,0.2843983286673762,gcvB,0.053398391182859,YjfJ,0,2,0.607596894,1.576030782,6.421690637479572,3.1062143498,Medium Variance,Low Expression,Medium Variance - Low Expression
ybfD,0.2230456812221304,0.1827777732487238,gcvB,0.0835001934534439,YjfJ,0.0676527260114155,Cellulose,0,0,0.4051421259999999,1.090616511,4.099902089695447,2.134142075822786,Medium Variance,Low Expression,Medium Variance - Low Expression
dtpD,0.6262143105401669,0.6094530138307054,Arginine,0.0651392348744228,Lrp,0.04354716024933,CpxR,0,1,0.5153153810000006,4.19798169,6.374451164000002,2.8913626446,Medium Variance,Low Expression,Medium Variance - Low Expression
ybgD,0.3331566605296415,0.1206422064722321,Rhamnose,0.1064394029083358,Nucleotide Stress,0.1061736850376443,rcsB KO,0,0,0.4763389851469399,1.07888869285306,4.550536445,2.861176138,Medium Variance,Low Expression,Medium Variance - Low Expression
tolQ,0.6606267554168693,0.4310548019664034,ppGpp,0.1044846631938301,Osmoprotectant,0.0987118366425243,Sialic Acid,0,0,0.4366093189999995,7.190430619,6.542647396456676,1.9907032161764544,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pnuC,0.6914636220239652,0.1549662530949803,Leu/Val/Ile,0.1450101336712731,Lrp,0.1301055078505253,Lysine/T2SS,0,1,0.5106779529999983,7.3357719160000014,8.24356135353447,3.782143158996603,Medium Variance,Medium Expression,Medium Variance - Medium Expression
zitB,0.6995528462440113,0.2240110756320156,ppGpp,0.1384542919051078,UC-7,0.0757985436353462,Nucleotide Stress,0,0,0.4313614839999999,4.735286543,5.572254364000001,2.0990739556,Medium Variance,Low Expression,Medium Variance - Low Expression
ybhC,0.4981685824426389,0.2706577060463169,ppGpp,0.157015595449218,UC-8,0.0973841931159922,Fnr-1,0,1,0.5205581081866386,7.28398728,6.208351497499999,3.0136555324,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybiA,0.6136353205198771,0.2117197044811929,Crp-1,0.1482952225388473,UC-7,0.1125675394906795,minicoli KOs,0,0,0.4577497310000002,3.682652636,7.182145762999999,3.022379568054694,Medium Variance,Low Expression,Medium Variance - Low Expression
ybiI,0.6863698024603064,0.2714930380110112,RpoS,0.1929368246766251,Fur-1,0.1298068478383593,UC-7,0,1,0.8834229069999999,4.699841533,8.561534669,5.193280843799998,Medium Variance,Low Expression,Medium Variance - Low Expression
mntR,0.6816451459454806,0.1746255401045945,UC-6,0.1211173035821644,ArcA,0.0869523480234663,Fnr-3,0,0,0.5267486539999995,6.233058989,8.227942284,2.241065451599998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gsiC,0.5659196080167207,0.2520324549034908,minicoli KOs,0.1669988356095175,UC-7,0.1145974052621588,Glutamine,0,1,0.4295530963251712,5.565734583674828,7.440181649988317,3.4375588293812323,Medium Variance,Medium Expression,Medium Variance - Medium Expression
gsiD,0.4799804448596861,0.1640823666272387,minicoli KOs,0.1169187474606262,Cysteine-2,0.0816084668067288,Glutamine,0,2,0.544835891,4.688480362,6.924342807982254,3.589988793254653,Medium Variance,Low Expression,Medium Variance - Low Expression
pdeI,0.6397699523144813,0.1760474426206192,Membrane,0.0748485984158898,NRZ,0.0739675529078263,Cysteine-1,0,0,1.1778398300071775,3.8478168210071777,7.689337301,5.0735307902,High Variance,Low Expression,High Variance - Low Expression
dgcI,0.6409044623975833,0.2131064175999143,Membrane,0.0724533096916111,Thiamine-2,0.047240070589311,Cysteine-1,0,1,1.146377222,3.376436285,7.88089336922754,4.826240561544013,High Variance,Low Expression,High Variance - Low Expression
ybjM,0.6706837732775863,0.3840338797687576,ArcA,0.193782709309391,Fnr-2,0.0993457440661037,Cellulose,0,2,0.5377317049999997,3.905954435,8.037271738,4.176642712599999,Medium Variance,Low Expression,Medium Variance - Low Expression
aqpZ,0.6667415913668197,0.2466779688674207,Cellulose,0.236070686032594,UC-8,0.1073942601529672,Translation,0,1,0.5773850715442554,4.012216914,6.465599038,2.8745958647999994,Medium Variance,Low Expression,Medium Variance - Low Expression
ycaL,0.2912300889093636,0.1660782689810778,Nucleotide Stress,0.1235581732284334,Purine,0.0886243460832638,Lrp,0,0,0.4620257149108462,3.5271311600891537,4.299196524567232,2.016864617818731,Medium Variance,Low Expression,Medium Variance - Low Expression
elyC,0.3773951635897952,0.1381039479094749,pts ALE,0.1006024484354586,UC-6,0.0828325588736562,Purine,0,0,0.4040408208476558,4.074214917,4.383065528,1.9081619892,Medium Variance,Low Expression,Medium Variance - Low Expression
mepK,0.4784774241182148,0.107618044896357,Biotin,0.0912545439132873,Suf System,0.0708964410077443,BW25113,0,0,0.4524363250000007,8.894781488,8.959026318441946,2.283692883274739,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yccF,0.6324074362022343,0.4168656006637998,ppGpp,0.0803072368653361,Fnr-1,0.0762790017300271,Crp-1,0,0,0.4505315620000001,5.62108463,5.017017780671113,2.1676121612413946,Medium Variance,Medium Expression,Medium Variance - Medium Expression
hspQ,0.6923762648617977,0.2412631281646604,RpoH,0.1711714888687255,UC-8,0.112908272478046,Cold Shock,0,1,0.4941616549041239,8.470719987904124,9.335311108444523,2.6020594310443803,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rlmI,0.6163559387130089,0.412652147192129,ppGpp,0.0921023953718783,Fnr-1,0.0740380797919354,Methionine,0,0,0.4491628400000005,6.200529547,5.54265657025,2.2321966218,Medium Variance,Medium Expression,Medium Variance - Medium Expression
tusE,0.3324526157860957,0.0925757413958251,nquinone ALE 3,0.073197914084773,Nucleotide Stress,0.0718079545281514,Fatty Acid,0,1,0.4193786418781604,6.51859863712184,6.429473672276772,1.9782380834746407,Medium Variance,Medium Expression,Medium Variance - Medium Expression
etp,0.3210088061614051,0.1926761434755002,Cold Shock,0.100327753060465,UC-2,0.0752459318540326,FlhDC-2,0,0,0.5653810960000003,3.079357842,5.939997474,2.5579881692000006,Medium Variance,Low Expression,Medium Variance - Low Expression
gfcE,0.3226151813848626,0.0946035691422114,Membrane,0.091346372848393,Cytochrome c,0.0544873146593567,Cra,0,0,0.481864442,2.531825628,5.451856682000001,1.994107376222667,Medium Variance,Low Expression,Medium Variance - Low Expression
gfcC,0.5891904233265178,0.1590996416859973,Membrane,0.0725732686417022,rcsB KO,0.0560255445305206,Fnr-1,0,0,0.5024416769999998,1.837971618,5.325125742,2.593212985998345,Medium Variance,Low Expression,Medium Variance - Low Expression
gfcB,0.5186538539449979,0.1387893027491776,Membrane,0.051332190951107,Maltose,0.0512802712931755,Cellulose,0,0,0.5468781980000001,1.771431913,5.358786283,3.049871398146057,Medium Variance,Low Expression,Medium Variance - Low Expression
insB4,0.6552603477446981,0.4694790980775912,SSW SNPs,0.2626237157660859,IS Elements-2,0.033854364430728,FDH-O,0,2,0.4768887509999999,0.892249895,8.361700227469719,2.9002073504,Medium Variance,Low Expression,Medium Variance - Low Expression
