,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
ftsI,0.5398702724466071,0.0916547381755612,Rhamnose,0.0650477066669414,baeR KO,0.0417632081137323,Cold Shock,3,0,0.3548903780606594,6.416894414,6.794859660749999,2.038420563599998,Low Variance,Medium Expression,Low Variance - Medium Expression
murE,0.4181113182456594,0.1715763411106613,baeR KO,0.0709614091184782,Crp-2,0.0645731227381086,minicoli KOs,3,1,0.3101502929999995,6.992131476,6.682658513653005,1.900191306887038,Low Variance,Medium Expression,Low Variance - Medium Expression
murF,0.4615216762828525,0.1424471846074375,baeR KO,0.0918274800776522,gcvB,0.0619208475341842,Resistance,3,1,0.2770533989999997,6.87280747,6.392280669441191,1.981603129999999,Low Variance,Medium Expression,Low Variance - Medium Expression
mraY,0.4627014829830174,0.1545224415708521,baeR KO,0.1069688886818299,minicoli KOs,0.0809204430359646,UC-7,3,1,0.2465530349395086,6.581434325,6.941040366635762,1.673698592186712,Low Variance,Medium Expression,Low Variance - Medium Expression
murD,0.454101417468471,0.1702068733648315,baeR KO,0.0620308486201098,Cold Shock,0.0617723826596414,minicoli KOs,4,1,0.2943758359999995,6.740275922,6.733026017829728,1.817358685827123,Low Variance,Medium Expression,Low Variance - Medium Expression
ftsW,0.5180632221826684,0.1717419363525192,minicoli KOs,0.1410779035403252,baeR KO,0.075797141668842,Glutamine,3,1,0.2453668010000003,6.474995112999999,7.02794663708327,1.7389388554439726,Low Variance,Medium Expression,Low Variance - Medium Expression
murG,0.4273212281877936,0.1575399222210268,baeR KO,0.090841254214528,minicoli KOs,0.0505600867871621,PAL 10 Del,3,1,0.2577862900000003,6.554658108,6.958761403296009,1.4917650886117366,Low Variance,Medium Expression,Low Variance - Medium Expression
murC,0.4431122635487829,0.2097292213768155,baeR KO,0.0761518749291841,PAL 10 Del,0.0673961774330114,Propionate,3,1,0.2185905040000006,7.007972422000001,6.863855973900371,1.5095290410541606,Low Variance,Medium Expression,Low Variance - Medium Expression
ddlB,0.4398069271132937,0.1136290892536868,baeR KO,0.0523037413797627,Cold Shock,0.0496796293852178,Leucine,3,0,0.2165344490000018,7.387850551,7.437922745828214,1.2341361399544812,Low Variance,Medium Expression,Low Variance - Medium Expression
ftsQ,0.50212566379933,0.1490498838011998,minicoli KOs,0.143506189604453,baeR KO,0.0812317443454745,Glutamine,6,0,0.2674925130000023,7.3011705560000015,7.427035796788294,1.401920780801435,Low Variance,Medium Expression,Low Variance - Medium Expression
ftsA,0.5968718155339547,0.1785143769879581,UC-2,0.1437735912684505,minicoli KOs,0.1136579757356085,UC-1,6,0,0.3257862530000004,7.500299451,7.448967547170037,1.5684466073050365,Low Variance,Medium Expression,Low Variance - Medium Expression
ftsZ,0.3102297870689323,0.14107632887025,Nucleotide Stress,0.1100995236964843,Cold Shock,0.071255632490778,NtrC-1,8,0,0.3023318517960121,9.155324335796012,8.711888119734848,1.744939952482829,Low Variance,Medium Expression,Low Variance - Medium Expression
lpxC,0.5063463450581505,0.3804934311968356,SoxS,0.0865731582917835,UC-1,0.0809113993867153,baeR KO,2,1,0.2513457100000007,10.28930985,10.66403027084327,1.7774559895253823,Low Variance,Medium Expression,Low Variance - Medium Expression
secM,0.201018449259591,0.1442295138908077,SoxS,0.109760806918388,UC-1,0.0644972281104295,minicoli KOs,0,0,0.2683539549999993,7.887095042999999,7.934701496815109,1.4459113393305492,Low Variance,Medium Expression,Low Variance - Medium Expression
secA,0.5057167410869441,0.1350445725377557,Curli-1,0.1294620210581344,RpoS,0.1145746465205815,SoxS,0,0,0.2284831819999988,7.679550611,7.892621085274486,1.4623001784678529,Low Variance,Medium Expression,Low Variance - Medium Expression
zapD,-0.0160714632499829,0.1596666632275211,UC-1,0.0650535921183924,UC-2,0.0633052619322616,Cold Shock,0,0,0.36823403,6.536775959,5.8300036870000005,1.7905805234,Low Variance,Medium Expression,Low Variance - Medium Expression
coaE,0.3419778748509525,0.0976778063941249,Cold Shock,0.096938321169787,UC-2,0.0946068168887197,UC-1,0,0,0.384387793023337,6.281626158661823,5.551045684434045,2.019213863452765,Low Variance,Medium Expression,Low Variance - Medium Expression
hofC,-0.3924634866890679,0.0436869743605105,UC-1,0.0385868512202748,baeR KO,0.0366145158437901,nquinone ALE 3,2,0,0.2492761759999999,2.464637041,3.4329298535344805,1.4016943498000003,Low Variance,Low Expression,Low Variance - Low Expression
hofB,0.4237023020267709,0.1766414839255188,Cold Shock,0.0672313910127733,Cellulose,0.0622799707301077,UC-5,1,0,0.3585825839952732,2.8199362139952733,3.532927964933625,1.8668091959999988,Low Variance,Low Expression,Low Variance - Low Expression
nadC,0.352045322903913,0.1486967969185511,UC-8,0.1227349351829121,baeR KO,0.0888163486877303,UC-1,1,0,0.2716890811990131,6.432660012800987,6.25252731425,1.4947249495999992,Low Variance,Medium Expression,Low Variance - Medium Expression
ampD,0.5357575555856509,0.276171416307417,ppGpp,0.0984933472527325,Translation,0.0872962785300787,Crp-1,1,0,0.3483183330000008,5.847992924,5.680854486325689,1.7856425555394493,Low Variance,Medium Expression,Low Variance - Medium Expression
ampE,0.4884056212004366,0.3132893956736502,ppGpp,0.1103929989270555,Translation,0.0812155979415566,UC-1,0,0,0.3520584360000001,5.113983096,5.730048983996357,1.8777009540693683,Low Variance,Low Expression,Low Variance - Low Expression
lpd,0.5028839774182806,0.1496368149715584,ArcA,0.0920149050292701,Pyruvate-1,0.0519539460247178,thrA KO,8,0,0.3903421527786506,10.39632494,10.48398767303005,1.992263799575959,Low Variance,High Expression,Low Variance - High Expression
yacH,0.5127412282184598,0.1059070465989995,Membrane,0.0939338608103295,Translation,0.0894246008993666,gcvB,0,1,0.3931315799999999,1.466740755,4.765227385865875,1.9881672414975984,Low Variance,Low Expression,Low Variance - Low Expression
hpt,0.5902923188915516,0.1477687809926118,Crp-1,0.1434373418879027,UC-2,0.112137128330341,UC-8,3,0,0.2853622549999999,7.81117974,6.673925308628903,2.1168063608780114,Low Variance,Medium Expression,Low Variance - Medium Expression
yadG,0.189734225659989,0.0896949000693272,ppGpp,0.089632902477886,UC-5,0.0594544061335244,SoxS,0,0,0.2675438759238036,6.280458447076197,6.213784119250001,1.644372505599998,Low Variance,Medium Expression,Low Variance - Medium Expression
yadH,0.2482921246401463,0.1143163733925191,ppGpp,0.0600487418873995,UC-1,0.0450522855181726,Cytochrome c,0,0,0.3150246670000003,5.982543604,6.635681958460882,1.773825341943709,Low Variance,Medium Expression,Low Variance - Medium Expression
panC,0.5981184870714498,0.1438183698677336,nquinone ALE 3,0.1253553847378817,UC-8,0.0823639020120909,UC-3,0,0,0.3923236928181541,8.596541589,7.669250192104914,2.1875143100880896,Low Variance,Medium Expression,Low Variance - Medium Expression
yadV,0.1890506626931617,0.0795307086631983,gcvB,0.0592382468648767,RpoS,0.0405071309087553,Glycine,2,0,0.2999682569999999,0.6901308540000001,3.368215399,1.533279197799999,Low Variance,Low Expression,Low Variance - Low Expression
yadN,0.2532964538713284,0.2730513001129162,Cold Shock,0.1237518307744024,gcvB,0.0792565794840731,ROS TALE Amp,1,0,0.3569986192680341,0.7736031512680341,5.078805329,2.2565076251843403,Low Variance,Low Expression,Low Variance - Low Expression
pcnB,0.672812060604284,0.4782393982666877,ppGpp,0.0745447161421775,Purine,0.0703535933478765,Fnr-2,2,1,0.3442350319999994,7.856570087000001,6.757783488087908,2.546054577506231,Low Variance,Medium Expression,Low Variance - Medium Expression
dksA,-0.0197149582424649,0.0714854615217817,UC-8,0.0466697790753225,UC-7,0.0416212615530378,Flagella,0,0,0.2923939979999996,9.821839032,9.38092604965368,1.8979568884112723,Low Variance,Medium Expression,Low Variance - Medium Expression
hrpB,0.0869176744855357,0.0850870543508527,baeR KO,0.0740064018329659,UC-3,0.0520102450896006,Crp-2,0,0,0.3047213640000006,4.842397281,4.892996642901568,1.353579887652323,Low Variance,Low Expression,Low Variance - Low Expression
mrcB,0.5606879617472614,0.2588659933931522,pts ALE,0.1289248247416191,UC-4,0.0813957106974121,Nucleotide Stress,0,0,0.3409331550000001,5.95955214,7.827400838972702,1.5265801972325637,Low Variance,Medium Expression,Low Variance - Medium Expression
hemL,0.4472264673022913,0.0781194468413676,UC-3,0.0540371202789464,baeR KO,0.0441180904284647,Resistance,1,0,0.331709139,7.6370311,7.61665662608236,1.969284196620616,Low Variance,Medium Expression,Low Variance - Medium Expression
clcA,0.6097335832310224,0.2443016801212142,UC-8,0.1369009596542478,ppGpp,0.1093534271331133,Translation,0,0,0.3595734510000001,5.360461531,5.642443840682331,1.8500121852,Low Variance,Medium Expression,Low Variance - Medium Expression
btuF,0.5429690599861428,0.1748405712496286,UC-2,0.0920506562380917,Cold Shock,0.0623639824314384,Copper,2,0,0.3612067199999993,4.538510823999999,4.704830654686989,2.034481574860338,Low Variance,Low Expression,Low Variance - Low Expression
mtn,0.526664077958938,0.1709226021199346,UC-8,0.145492205670187,NRZ,0.1142132823829599,NtrC-1,2,0,0.2499891229999997,8.170298781,7.682720535298648,1.6594503925575177,Low Variance,Medium Expression,Low Variance - Medium Expression
dgt,0.2751567350941908,0.0832818936120605,Fnr-1,0.0752231379817045,SoxS,0.0499989324752636,Lrp,0,2,0.2758258825859672,5.451978333,5.5145330470000005,1.6850595522267255,Low Variance,Medium Expression,Low Variance - Medium Expression
yaeI,0.6511932758942993,0.1213536592169212,Cold Shock,0.1109406136223885,Cellulose,0.10528895437373,UC-8,0,1,0.369150093218856,3.659781033781144,5.388621403,2.2703242092762603,Low Variance,Low Expression,Low Variance - Low Expression
glnD,0.359554084933592,0.1328622835684045,SoxS,0.0897394918777727,Leucine,0.079784780673347,ppGpp,0,1,0.3743568736183036,5.531825487381696,5.984476593487578,2.0773469918000007,Low Variance,Medium Expression,Low Variance - Medium Expression
rpsB,0.6903545362182353,0.6118497007717565,Translation,0.2221742289455311,ppGpp,0.070424398049634,Thr/Ser-1,1,1,0.3477232200000006,11.64907421,11.136698377500002,1.8444018940000009,Low Variance,High Expression,Low Variance - High Expression
tsf,0.6265139343083335,0.6250950651306968,Translation,0.0714483004348738,Thr/Ser-1,0.053235043421526,RpoS,1,1,0.2880898660600159,10.357794603939984,9.971087452469702,1.8454298939503249,Low Variance,High Expression,Low Variance - High Expression
frr,0.4743251259486121,0.2892969694909579,Cold Shock,0.1246692011884709,nquinone ALE 3,0.0949584544547914,baeR KO,1,0,0.2967440178691785,9.99915091213082,9.41585840825,1.4466050909999986,Low Variance,Medium Expression,Low Variance - Medium Expression
ispU,0.6300331243989358,0.408983099701323,ppGpp,0.114240824606536,Nucleotide Stress,0.0938999833124281,pts ALE,0,0,0.3424590339999991,7.8475894,7.40156692268212,2.101821032701425,Low Variance,Medium Expression,Low Variance - Medium Expression
cdsA,0.6459596691897904,0.1692886418507546,Nucleotide Stress,0.1493329389706317,ppGpp,0.0915869754685753,Efflux Pump,0,0,0.3032782560000004,6.9665693420000006,6.574776115712879,2.135125051993252,Low Variance,Medium Expression,Low Variance - Medium Expression
rseP,0.4769520358977926,0.1272380809111749,IS Elements-1,0.1040322438849232,minicoli KOs,0.0984844083532253,Crp-1,1,0,0.2087023038268727,7.891917121605124,8.256895903760244,1.21907254048587,Low Variance,Medium Expression,Low Variance - Medium Expression
bamA,0.3140842674420372,0.1139252827341763,RpoE,0.1074465185068607,Translation,0.0997892210912181,baeR KO,1,0,0.1682805873672865,8.811888676,8.859269972509493,1.068960706091293,Low Variance,Medium Expression,Low Variance - Medium Expression
skp,0.1075592555513487,0.092472054236078,Cold Shock,0.0832106149004942,gcvB,0.071376297512512,baeR KO,1,0,0.3161118036585257,9.95989042,10.036910655679916,1.6570709974106386,Low Variance,Medium Expression,Low Variance - Medium Expression
lpxD,0.3955842786391114,0.1274918198196508,UC-1,0.1254447317295886,baeR KO,0.1225457248357669,Crp-1,1,0,0.2578735201176609,9.28199364688234,9.288348288974657,1.4783930316925922,Low Variance,Medium Expression,Low Variance - Medium Expression
fabZ,0.3874916129523106,0.2001918192779112,Nucleotide Stress,0.0727104898142645,Nitrogen,0.0727088351619712,Crp-1,1,0,0.2992925434920668,9.347785934931755,8.984038211795058,1.4157963751639535,Low Variance,Medium Expression,Low Variance - Medium Expression
lpxA,0.4019710822903949,0.1733831854697878,Nucleotide Stress,0.0925823642460323,Translation,0.0738980945442656,baeR KO,1,0,0.3220031242523102,8.739320984252311,8.513603010709991,1.509733401907349,Low Variance,Medium Expression,Low Variance - Medium Expression
lpxB,0.6072268631123476,0.1177552949766826,Nucleotide Stress,0.0785672858919436,baeR KO,0.0686325029931744,UC-2,1,0,0.3250975399999998,6.977483302,6.755390374750001,1.7429373985999996,Low Variance,Medium Expression,Low Variance - Medium Expression
dnaE,0.5074735766857166,0.2818508588066521,Nucleotide Stress,0.1435489611545195,Translation,0.1310239740312944,UC-5,1,0,0.2812037079999996,6.575552676,6.65218772935884,1.3352794923826368,Low Variance,Medium Expression,Low Variance - Medium Expression
accA,0.4994214387261813,0.1461826734292498,Translation,0.1355411125753379,RpoS,0.1248568882835765,baeR KO,1,0,0.3286780720000006,8.303592328999999,7.652735287383984,1.5687764545191012,Low Variance,Medium Expression,Low Variance - Medium Expression
yaeR,0.4923172802337434,0.2716093928186476,UC-8,0.1086837900908966,Cold Shock,0.0994026467393769,Capsule,0,0,0.3811478799999994,5.589081427999999,6.090418603999999,1.9559502544000005,Low Variance,Medium Expression,Low Variance - Medium Expression
yaeQ,-0.1030998319598721,0.1064784879843315,baeR KO,0.0853355571988995,Nucleoside,0.0464769396136783,gcvB,0,0,0.2264479495271656,5.7773575825271655,6.169249752384943,1.1751563837125223,Low Variance,Medium Expression,Low Variance - Medium Expression
nlpE,0.3177038907407462,0.1242427889129605,UC-8,0.0915689231011316,yjjZ,0.0907535114142201,ppGpp,1,0,0.3902842109999991,5.997112507000001,6.001009030558697,1.849416900784453,Low Variance,Medium Expression,Low Variance - Medium Expression
yaeF,0.414353360331971,0.0691319334786408,Glutamine,0.0674329916186057,Efflux Pump,0.0612212725758485,Glutarate,1,0,0.3783995240267863,2.6078977079732137,3.896759581,1.967047549556212,Low Variance,Low Expression,Low Variance - Low Expression
trmO,0.3823941489454564,0.1366600015874933,ppGpp,0.1237298290985308,UC-8,0.1010684590345383,baeR KO,0,0,0.3741898619999988,5.870062661,5.891552898593361,1.982104232725309,Low Variance,Medium Expression,Low Variance - Medium Expression
rcsF,0.1909547452512319,0.176710289678739,UC-8,0.0669970209143222,Purine,0.058451736216081,UC-3,0,0,0.3653598189999991,7.684931326,7.647994986,1.6477299159999994,Low Variance,Medium Expression,Low Variance - Medium Expression
gmhB,0.4550628185295817,0.2753276130591208,UC-2,0.0764269538603591,UC-1,0.0743067531869722,ppGpp,0,0,0.3500956609999992,6.820881923,7.496442555729183,1.6016823233999986,Low Variance,Medium Expression,Low Variance - Medium Expression
dkgB,0.2157452369586229,0.0517338214279172,NDH-1,0.0472815831745302,Osmoprotectant,0.0384966615454136,Nucleoside,0,0,0.3633869722895815,5.096091987,5.075051515750001,2.153524863571564,Low Variance,Low Expression,Low Variance - Low Expression
yafC,0.4248133912711073,0.223325700732339,ppGpp,0.0771717426884115,Translation,0.0484825888627284,FlhDC-1,1,0,0.2824602954624113,5.038507617462411,7.445405213,1.9937870707604035,Low Variance,Low Expression,Low Variance - Low Expression
yafD,0.6409281462818868,0.2245483436206036,Translation,0.0673726370945388,gcvB,0.0592605530346707,FlhDC-1,2,0,0.3487355990000012,7.200257827000001,7.3116247900885885,2.028359447378471,Low Variance,Medium Expression,Low Variance - Medium Expression
gloB,0.3769408281201191,0.1418555964470401,Translation,0.111002431162765,Nucleotide Stress,0.1041988011042418,UC-8,0,0,0.3760691189999994,6.268589051,6.609530512604519,1.9036153209551792,Low Variance,Medium Expression,Low Variance - Medium Expression
yafS,0.4350475136135043,0.1187229420728578,Translation,0.1133049911829423,Nucleotide Stress,0.085120188455512,NRZ,0,0,0.3106588930000002,5.331764974,5.173993527752999,1.6323701642634667,Low Variance,Medium Expression,Low Variance - Medium Expression
rnhA,0.4782398597208656,0.1650611637705472,Crp-1,0.1090423237398613,baeR KO,0.0815595266950929,RpoS,0,0,0.2602799167609237,6.147758212,6.055866016713002,1.7892558130593024,Low Variance,Medium Expression,Low Variance - Medium Expression
dnaQ,0.4994713190233577,0.1728433733877267,Cold Shock,0.122050162240904,Translation,0.0808930374221772,Glutarate,0,0,0.2694756519999988,7.010399767000001,6.802683343249999,1.6567936816,Low Variance,Medium Expression,Low Variance - Medium Expression
yafT,0.5264915811503998,0.2209671794804096,gcvB,0.1430842838004556,ppGpp,0.100103272013687,LPS,0,0,0.3412736900000002,2.317934499,5.902211006,2.585953571599997,Low Variance,Low Expression,Low Variance - Low Expression
gmhA,0.3784256984356869,0.1173407863699794,ppGpp,0.0725051351371934,DNA Damage,0.0695574688708163,Cold Shock,2,0,0.2419404042184183,8.313220548,8.400226074834915,1.8346830171773023,Low Variance,Medium Expression,Low Variance - Medium Expression
lfhA,0.4912325650531316,0.1415651942071519,Cold Shock,0.1055899120240717,UC-7,0.0726193651135729,Phosphate-2,0,0,0.393923119,1.26166469,4.205755551,2.0036597707967654,Low Variance,Low Expression,Low Variance - Low Expression
lafU,0.0807687783173083,0.1518815253601204,UC-7,0.0835067673459906,NrdR,0.0814127884450044,Dipeptide,0,0,0.3898179930000001,1.771296615,3.836495729,2.0126592831560783,Low Variance,Low Expression,Low Variance - Low Expression
yafN,0.6988538985050471,0.4435367487627514,minicoli KOs,0.3135031741471215,UC-7,0.1088557100689026,Glutamine,1,0,0.3539783203579461,4.786895551000001,7.577499759,1.932803009246209,Low Variance,Low Expression,Low Variance - Low Expression
yafO,0.5358185572004643,0.3990116395268622,minicoli KOs,0.2150241502734504,UC-7,0.0959923770195867,UC-3,1,0,0.3316342091178663,4.02923085,6.151679494,2.025331264,Low Variance,Low Expression,Low Variance - Low Expression
yafP,0.386545130599326,0.1767039807416043,minicoli KOs,0.1154151618327417,UC-3,0.0810615893377441,UC-7,0,0,0.3685918246126882,3.020496542920393,4.71519562,2.4851526973999998,Low Variance,Low Expression,Low Variance - Low Expression
prfH,0.6543865336431558,0.7011056482237951,minicoli KOs,0.1021441176313138,PAL 10 Del,0.0733139321488307,DNA Damage,0,1,0.37113940729667,1.08413363570333,7.025030327249718,2.2712941788000003,Low Variance,Low Expression,Low Variance - Low Expression
pepD,0.6197797657148061,0.2254293294286,ppGpp,0.0792750520909283,Thr/Ser-1,0.07063713693831,Nucleoside,2,1,0.3094878149999989,8.419833942999999,9.576801108766682,1.6951486415866528,Low Variance,Medium Expression,Low Variance - Medium Expression
frsA,0.4587043271419485,0.165957050664232,ppGpp,0.1004450720479848,UC-3,0.0632892118199018,UC-7,0,0,0.3366083090000007,6.098531388,6.815004438872292,1.64259962845923,Low Variance,Medium Expression,Low Variance - Medium Expression
proB,0.367175002122135,0.1045060927502418,FDH-O,0.0972072537509654,UC-3,0.0841499862632987,UC-8,0,0,0.3726490110000018,7.5822936589999985,7.3610131275000015,2.088250410399998,Low Variance,Medium Expression,Low Variance - Medium Expression
yafW,0.2592226042537506,0.2744592467945546,SSW SNPs,0.0392950832563611,Methionine,0.0342173557738726,UC-2,0,1,0.328598745,0.328598745,6.049029881,1.3439068771999996,Low Variance,Low Expression,Low Variance - Low Expression
ykfG,-0.160139015207364,0.1524263298305863,SSW SNPs,0.0451893430951584,LPS,0.0421631291511565,ldrD,0,1,0.313206496,0.555235365,5.413178805,1.4774909009999997,Low Variance,Low Expression,Low Variance - Low Expression
yafX,0.5420052299814172,0.5089354037679836,SSW SNPs,0.0403328050221956,ytiC,0.0241849640530312,Propionate,0,1,0.3725848570000001,0.3725848570000001,6.25766848,1.7215603171038971,Low Variance,Low Expression,Low Variance - Low Expression
perR,0.3783338666115053,0.2930490039601487,minicoli KOs,0.0963086445834023,PAL 10 Del,0.0811361689447733,Curli-1,0,0,0.2941465529301221,2.6759359639301223,4.371039624,1.8187523902933591,Low Variance,Low Expression,Low Variance - Low Expression
