,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
bioF,0.9555839108960562,0.8677579999817409,Biotin,0.1040529010421588,Thiamine-1,0.0635788498560646,Fnr-1,1,1,0.9344517878457612,5.714739907,8.98256804,6.805103096999905,Medium Variance,Medium Expression,Medium Variance - Medium Expression
bioC,0.9320378604757592,0.8776270672684691,Biotin,0.0936131350143131,Thiamine-1,0.0285254552864399,Lrp,1,1,0.8808112930000007,5.450251819,8.840603296,6.122744119999998,Medium Variance,Medium Expression,Medium Variance - Medium Expression
bioD,0.9469814540592671,0.8347804906356678,Biotin,0.1136816322054676,Thiamine-1,0.0445604638549295,Lrp,1,1,0.7717832984841495,6.006048925,8.853036127,6.18560377653384,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dinG,0.789090682636604,0.4024994906885315,minicoli KOs,0.2103156790151369,Cold Shock,0.0354721003924913,Leucine,1,0,0.3797171585015402,4.119129967526988,6.551642921,2.2460776436,Low Variance,Low Expression,Low Variance - Low Expression
ybiB,0.8995072736707368,0.58467316251015,minicoli KOs,0.2987991848411536,UC-7,0.0785692360553967,Glutarate,1,0,0.4469152075493667,6.697145892549367,8.845684163,2.680740591173228,Medium Variance,Medium Expression,Medium Variance - Medium Expression
rlmF,0.8530539690291025,0.6374836631568941,minicoli KOs,0.060516431232618,ypaB,0.055234349158914,Pyrimidine,1,2,0.4867907489999998,5.077669594,6.823994672,2.8413912639999994,Medium Variance,Low Expression,Medium Variance - Low Expression
iaaA,0.7564576628000186,0.4718101461151812,Cysteine-1,0.1086407611701187,Methionine,0.1083629042621722,Cold Shock,1,1,0.5369618080000009,7.936027427999999,7.651072689999999,3.3011785411999988,Medium Variance,Medium Expression,Medium Variance - Medium Expression
bssR,0.927454123832634,0.5612780161237405,Fnr-3,0.3542825058629465,UC-7,0.0858578095854503,Fnr-2,1,3,1.7798419249450896,6.558797582399336,13.420084562747572,8.6522969624,High Variance,Medium Expression,High Variance - Medium Expression
dacC,0.9088450830752522,0.5347062150662361,UC-7,0.2500821097190985,minicoli KOs,0.2068914426547367,RpoS,1,1,0.5415882490000001,6.953989041,9.297751861,3.777936596,Medium Variance,Medium Expression,Medium Variance - Medium Expression
grxA,0.8535096014319834,0.7111820982992447,OxyR,0.097049268883257,Acetate,0.0817904358032978,Thiamine-1,1,3,0.6539152989999995,5.736175694,10.4991713671624,6.428179227762429,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ybjQ,0.8712143459599682,0.5170119294090525,minicoli KOs,0.357932469717614,UC-7,0.1151094739574847,ppGpp,1,0,0.4806518210000003,7.014800919,9.082978999978645,3.120520883609017,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ycaC,0.8828534332336293,0.8318468346297315,RpoS,0.0820024506443418,GadXW,0.0589780615779375,Nucleotide Stress,1,2,1.590183218964687,6.788420741035313,10.712805264954676,7.435154789199999,High Variance,Medium Expression,High Variance - Medium Expression
ycaN,0.7389820170075572,0.5484993940659979,Cellulose,0.0777215693535771,Cold Shock,0.0472714069436115,trxC Del,1,1,0.5240116370000001,3.875330663,5.126103862,3.269907076999999,Medium Variance,Low Expression,Medium Variance - Low Expression
pepN,0.8430355864808129,0.5346329057812629,UC-2,0.1372861553036747,ppGpp,0.0821831303673429,SoxS,1,1,0.5854532240000001,7.164901563,6.88341028978838,2.6857125930267776,Medium Variance,Medium Expression,Medium Variance - Medium Expression
yccJ,0.9208418091463282,0.4988303243307738,RpoS,0.4436384270459795,UC-7,0.0511236946109293,Fnr-2,1,2,1.066931425,8.42214891,12.48990011,6.554345055099819,High Variance,Medium Expression,High Variance - Medium Expression
efeO,0.9323907306669396,0.7507354093607221,efeU Activation,0.2084402986387261,Fur-2,0.1117056631678312,Fnr-1,1,2,0.9180608529999984,6.527027,10.93719898,6.439224770399999,Medium Variance,Medium Expression,Medium Variance - Medium Expression
efeB,0.8818115471243015,0.7548168655484263,efeU Activation,0.1586048328095879,Fur-2,0.1060504353227002,Fnr-1,1,1,0.8915995948685129,5.539252567,9.427423961,5.282654321487392,Medium Variance,Medium Expression,Medium Variance - Medium Expression
msyB,0.9245996875729084,0.6520134049797741,RpoS,0.2261638427868956,minicoli KOs,0.1188127398804658,UC-1,1,2,1.3135973829999994,8.07292883,11.681439032292015,5.902705369884071,High Variance,Medium Expression,High Variance - Medium Expression
flgA,0.9512475765682455,0.900829975732086,FlhDC-2,0.2471580570976511,FlhDC-1,0.0198422173992569,Ribose,1,2,1.044817816,3.676679528,9.832684996158635,6.166709919850465,High Variance,Low Expression,High Variance - Low Expression
flgB,0.9663842294191838,0.8626192017105749,FlhDC-2,0.0176497902484794,Ribose,0.0113721062578077,GadXW,1,2,2.5448843154789644,4.173727633,11.30555804,9.425981392351671,High Variance,Low Expression,High Variance - Low Expression
flgC,0.9791002794702922,0.9169252391233996,FlhDC-2,0.0231345050794103,IS5,0.0091590883006769,minicoli KOs,1,2,2.3616203097211628,4.1021829352788375,11.268178919195387,9.345753822799995,High Variance,Low Expression,High Variance - Low Expression
flgD,0.9851132355123609,0.9457502615285084,FlhDC-2,0.0087315727288277,LPS,0.0081148447114892,Glutarate,1,2,2.171485805,4.279441309,11.789839859063498,8.904813005599998,High Variance,Low Expression,High Variance - Low Expression
flgE,0.9839813965624457,0.9567870960167302,FlhDC-2,0.0104611507147238,minicoli KOs,0.0090301762297269,Biotin,1,2,2.0493125404787644,4.522208287478764,12.188338420848272,8.420790326199999,High Variance,Low Expression,High Variance - Low Expression
flgF,0.9796566389101862,0.9668738151701712,FlhDC-2,0.0166901160309567,NtrC-1,0.0164353097100251,Thiamine-2,1,1,1.7760516398872748,3.647238538,11.577119054523736,7.998909497800001,High Variance,Low Expression,High Variance - Low Expression
flgG,0.975847479209386,0.9691916762533648,FlhDC-2,0.0318730089023333,FliA,0.0127619993900306,minicoli KOs,1,1,1.5166336254798043,4.097757607520195,11.764789813357568,7.459718766199999,High Variance,Low Expression,High Variance - Low Expression
flgH,0.9638294324578628,0.9548210091922548,FlhDC-2,0.2157254941298034,FlhDC-1,0.0195565476382293,RpoS,1,1,1.2495959523848663,2.8098444503848667,10.668058891077786,6.923057025083587,High Variance,Low Expression,High Variance - Low Expression
flgI,0.9631693916863256,0.9378674830247464,FlhDC-2,0.2472802732589797,FlhDC-1,0.0641568287787595,FliA,1,2,1.094547990987583,2.664041155987583,10.037943751695938,6.404658295600703,High Variance,Low Expression,High Variance - Low Expression
flgJ,0.9708456467683754,0.8914398927036716,FlhDC-2,0.3810455431953934,FlhDC-1,0.0191129749331139,FliA,1,2,1.067791042,2.472803661,10.091781956431218,6.371098468275754,High Variance,Low Expression,High Variance - Low Expression
pdeG,0.7021021088465643,0.4172612051741023,Biofilm,0.1022296726526866,Cellulose,0.0790220437193132,UC-7,1,1,0.4798739787991265,1.4556222797991265,5.2679189630000005,2.5604903322,Medium Variance,Low Expression,Medium Variance - Low Expression
ycgB,0.9558098180190208,0.8735904970152463,RpoS,0.2113793258204197,UC-8,0.071427566420878,NtrC-1,1,1,1.3824121839999997,6.150579251,10.64545698335886,6.65162554967084,High Variance,Medium Expression,High Variance - Medium Expression
treA,0.8239917929829397,0.6277960590570071,RpoS,0.1521995644484726,NtrC-1,0.0992164097420574,UC-3,1,1,1.1261530305457317,4.539067797545732,8.879953764912518,5.636362173048876,High Variance,Low Expression,High Variance - Low Expression
dhaM,0.8748413480238575,0.545951861372622,DhaR,0.0989731414229936,Glycolate,0.0667523932634297,Cra,1,2,0.4938726639999986,6.4934535910000015,7.895531661788144,3.931237417578013,Medium Variance,Medium Expression,Medium Variance - Medium Expression
dhaL,0.8746324282577094,0.4631066641278913,DhaR,0.0750934485889547,FDH-O,0.0602972005951399,Glycerol,1,3,0.5129064370000016,6.506290504,8.544691634819516,3.8347387334,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ycjM,0.7257998585597345,0.5764835171301952,YcjW,0.1383305842652907,UC-3,0.1017274609721106,Maltose,1,1,0.3220934969999999,1.058821482,7.449014827,2.7773700758271174,Low Variance,Low Expression,Low Variance - Low Expression
ynaJ,0.8888624072933632,0.5599569560151698,minicoli KOs,0.1378228213638006,ArcA,0.0660369559347917,Resistance,1,3,0.5147544832356683,9.221756417,11.97070517,3.1109744388272995,Medium Variance,Medium Expression,Medium Variance - Medium Expression
pinR,0.8714055989426778,0.5503418428225563,Cold Shock,0.1619253046655412,IS Elements-2,0.14403371290023,IS Elements-1,1,4,0.6813634390000005,3.839075506,11.43866225,5.8129124166,Medium Variance,Low Expression,Medium Variance - Low Expression
ynaE,0.9342200086595408,0.8058790232035031,Cold Shock,0.0727564861063058,IS Elements-2,0.0701587824994633,IS Elements-1,1,4,1.1438640447540234,4.187335974,13.05358496,9.623534022700728,High Variance,Low Expression,High Variance - Low Expression
azoR,0.7646661972825115,0.423265659830433,minicoli KOs,0.2989293268845771,PAL 10 Del,0.1287684448862286,Glutamine,1,1,0.4014981186304398,6.64050289136956,10.29092614,3.239534334599999,Low Variance,Medium Expression,Low Variance - Medium Expression
ydcI,0.8436645400577354,0.6663452045861737,ArcA,0.1947157416765905,PAL 10 Del,0.1500500447807854,Acetate,1,3,0.8091807079999995,6.98406751,9.152366146,5.741269186022516,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ydcK,0.916219022205822,0.4866010153539346,RpoS,0.4278735536863874,UC-7,0.361944028300999,PAL 10 Del,1,2,0.988367523,4.453552842,7.768220701894213,4.452522982295229,Medium Variance,Low Expression,Medium Variance - Low Expression
tehA,0.7563777715051743,0.5210639785849438,PAL 10 Del,0.2238967779237951,minicoli KOs,0.1038427917514438,ppGpp,1,1,0.3543020050000001,4.541065306,7.127349955706119,2.089025049316198,Low Variance,Low Expression,Low Variance - Low Expression
ydcY,0.8766707918253792,0.6501906498095034,minicoli KOs,0.4049197875173611,PAL 10 Del,0.0621419162267032,ppGpp,1,2,0.4036923488316741,8.183332415,11.09135451,2.4914792694927623,Low Variance,Medium Expression,Low Variance - Medium Expression
curA,0.9138250736241786,0.65267283560699,RpoS,0.1305862280754329,UC-1,0.1013844988183689,Translation,1,2,1.0270816389999995,5.250926427,7.12219331154254,4.615145699282923,High Variance,Medium Expression,High Variance - Medium Expression
mcbR,0.823236668132622,0.4699080201328683,RpoS,0.231206758808243,UC-8,0.0769983442632611,Suf System,1,2,0.9802095299999998,4.373209151,7.978542730225474,4.337478408800001,Medium Variance,Low Expression,Medium Variance - Low Expression
narY,0.9110702794528772,0.7030842406949283,NRZ,0.1669628431145033,PAL 10 Del,0.117327759338078,UC-7,1,1,0.6261767250000005,2.427338875,7.087389429220903,5.044492928535707,Medium Variance,Low Expression,Medium Variance - Low Expression
narZ,0.93383462889823,0.7171694394353012,NRZ,0.1415785440719413,PAL 10 Del,0.0567708285411424,UC-8,1,1,0.6206180239999999,2.503914567,6.753193189096222,4.71588560566139,Medium Variance,Low Expression,Medium Variance - Low Expression
narU,0.939954658317456,0.771905708915205,NRZ,0.1545117551167713,RpoS,0.1508844531999045,UC-8,1,1,0.7882289960000001,1.579411013,6.840803819462142,5.277213122479381,Medium Variance,Low Expression,Medium Variance - Low Expression
adhP,0.9098277547818204,0.772512719931308,RpoS,0.1149011148794515,PAL 10 Del,0.0857955035853941,Glyoxylate,1,3,1.3323092654644313,6.37836897993302,7.792650879890928,5.739739999936826,High Variance,Medium Expression,High Variance - Medium Expression
ddpF,0.7576776161595329,0.7038796746631216,NtrC-1,0.1012265098543744,NtrC-3,0.0579950702376408,Glyoxylate,1,2,0.4465394819999999,2.328510686,8.034761971999998,3.541103480546389,Medium Variance,Low Expression,Medium Variance - Low Expression
ddpD,0.850097039645381,0.7675766655624227,NtrC-1,0.1214871696493773,NtrC-3,0.0678512879096951,UC-3,1,2,0.4041685412149549,2.42231576,8.446108445,3.766801366154511,Medium Variance,Low Expression,Medium Variance - Low Expression
ddpB,0.8847804888639236,0.8097374045667639,NtrC-1,0.1050080942127927,NtrC-3,0.0726518845190248,UC-3,1,2,0.474031224,1.931791762,8.528802621999999,4.453666423368988,Medium Variance,Low Expression,Medium Variance - Low Expression
ddpA,0.9205245191654138,0.8311095425199564,NtrC-1,0.1084263548539187,UC-3,0.0921676095183751,NtrC-3,1,2,0.6576583359999999,2.719226356,10.649952864,5.596899801175558,Medium Variance,Low Expression,Medium Variance - Low Expression
ddpX,0.9292254271145168,0.8166244058905446,NtrC-1,0.1074247668370586,UC-3,0.0939979527822856,ArcA,1,3,0.9186043549999998,2.456346707,11.1386688,6.636181042412341,Medium Variance,Low Expression,Medium Variance - Low Expression
yneG,0.7665611152700582,0.4497088971283275,minicoli KOs,0.1064853249225985,efeU Activation,0.0886221818920993,UC-8,1,1,0.3740660690000004,4.758369991,8.351701931000001,2.7325269424785525,Low Variance,Low Expression,Low Variance - Low Expression
glsB,0.8057411412319262,0.6323956765894764,minicoli KOs,0.1006946449791633,efeU Activation,0.0980313119994408,entC/ubiC KO-2,1,1,0.2875007950000006,5.441547912000001,9.574605695,1.9127462069512136,Low Variance,Medium Expression,Low Variance - Medium Expression
ydeI,0.8653815434048092,0.5788555527136519,RpoS,0.119582306013467,GadXW,0.1195653586371815,UC-4,1,2,1.1777248189999998,4.571691228,10.31010261,5.481480628560857,High Variance,Low Expression,High Variance - Low Expression
rspR,0.864433701164528,0.6912683086796022,minicoli KOs,0.0984191538768406,Cold Shock,0.0619972667133194,PAL 10 Del,1,1,0.3349715378121081,6.399257144,7.985327711,2.0201207768,Low Variance,Medium Expression,Low Variance - Medium Expression
ydfZ,0.8077597433507115,0.6617031804951877,Fnr-3,0.1396912806184863,Fnr-1,0.1048840558353531,ROS TALE Del-2,1,2,1.2408563160000003,5.440412224,13.15347858,8.12900840923652,High Variance,Medium Expression,High Variance - Medium Expression
cspI,0.9203470106763444,0.7068727274524278,Cold Shock,0.1759830582993937,minicoli KOs,0.0479275003466647,LPS,1,2,1.2915215365731454,2.998219713573145,12.91276741,10.337197841599998,High Variance,Low Expression,High Variance - Low Expression
ydfB,0.7210415534281716,0.4075974358907996,ydfB,0.0770851360474275,Osmoprotectant,0.0420679462109847,Membrane,1,1,0.5594562904605214,2.9498214491177968,5.6453805878791,3.109407416933645,Medium Variance,Low Expression,Medium Variance - Low Expression
speG,0.8596049072178981,0.6523695975183463,minicoli KOs,0.0983287569039923,IS Elements-1,0.0936069678435459,Cellulose,1,0,0.3537041499999986,7.572513839,7.987591908916729,2.058956793296428,Low Variance,Medium Expression,Low Variance - Medium Expression
ydgC,0.7420815507857684,0.4146007199628962,ArcA,0.0984332403366132,Fnr-3,0.0708122422473224,Cellulose,1,1,0.5453409160000007,5.797658007999999,5.596954941626746,2.797129396071644,Medium Variance,Medium Expression,Medium Variance - Medium Expression
sodC,0.8798700030048656,0.5926659684781052,RpoS,0.311269596064862,UC-8,0.073943953369858,Thiamine-2,1,1,1.0222869980000011,6.3179327370000005,7.472253832,4.346672841986419,High Variance,Medium Expression,High Variance - Medium Expression
ydhS,0.9189779922257196,0.812130006289005,RpoS,0.0771236975928274,Cellulose,0.0699883330963515,GadXW,1,1,1.059977644,4.71343608,7.684054912664501,4.689818106716963,High Variance,Low Expression,High Variance - Low Expression
ydiL,0.7611775249547691,0.5952982427935729,Crp-1,0.0913639529039742,Acetate,0.0656098343560451,Translation,1,1,0.6899974379999998,1.7976230380000002,5.9335192,3.709983417724992,Medium Variance,Low Expression,Medium Variance - Low Expression
ydiE,0.8240370324491784,0.5167957187839155,Fur-1,0.4610210577611778,Fur-2,0.1182366767941138,N Reduction,1,3,1.1663064544926425,4.854835867,8.761308587,5.703530843268233,High Variance,Low Expression,High Variance - Low Expression
btuE,0.7746902512687889,0.4671789929987557,RpoS,0.103739026950217,NtrC-1,0.1012694142669262,NrdR,1,0,0.6464592270067167,7.113967829,7.566525770499998,2.853559246400001,Medium Variance,Medium Expression,Medium Variance - Medium Expression
ves,0.9035320476769488,0.8191524256157356,FliA,0.1945881342657834,FlhDC-1,0.0517654795795946,Dipeptide,1,2,0.6102876519999998,2.39736162,8.034508732,5.215255123799999,Medium Variance,Low Expression,Medium Variance - Low Expression
nimR,0.7163328787610936,0.4089833165723465,minicoli KOs,0.1209459281879141,Translation,0.110759681237809,ppGpp,1,0,0.3222543369999995,4.294220467,6.332607761,1.9436868442,Low Variance,Low Expression,Low Variance - Low Expression
purT,0.8530655651740872,0.7084617039835935,Purine,0.0804666760476169,PAL 26 Del,0.0532905712290283,Pyrimidine,1,2,0.8155922449999995,6.560287899,8.924907492011727,5.5660814686,Medium Variance,Medium Expression,Medium Variance - Medium Expression
