,Total_Explained_Variance,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon,num_regulators,num_iM,MAD,log_TPM_median,range_log_tpm,quantile_range_log_tpm,Variance_Category,Expression_Category,Combined_Category
polB,0.5793111381169774,0.3668142152509941,DNA Damage,0.0903267865711441,Suf System,0.0533960534459125,UC-2,1,1,0.4059130050000004,4.041175622,4.788142274831344,2.393369333113232,Medium Variance,Low Expression,Medium Variance - Low Expression
araD,0.7942652563811237,0.3376188849629437,FucR/AllR/AraC,0.3113539656475373,BW25113,0.0896092745479477,UC-2,3,3,0.5808719039999999,1.558602306,10.39151139,3.231925248543997,Medium Variance,Low Expression,Medium Variance - Low Expression
araA,0.8369936661473353,0.4559043871470812,BW25113,0.2459227894026143,FucR/AllR/AraC,0.0721369837273665,Sugar Diacid,3,3,0.7201414739999998,2.011494676,11.00536082,3.8162525981999993,Medium Variance,Low Expression,Medium Variance - Low Expression
araB,0.773694859988467,0.3454482356208734,BW25113,0.3213012874301229,FucR/AllR/AraC,0.0868080813087359,Sugar Diacid,4,2,0.7263853790000001,1.392355386,10.60989218,3.2095456975999994,Medium Variance,Low Expression,Medium Variance - Low Expression
yabI,0.6941938892769867,0.3881198042706268,minicoli KOs,0.1236459539932223,Acetate,0.0788374291901393,IS5,1,0,0.4206314560000006,4.91702974,7.978537875,2.2365073793999986,Medium Variance,Low Expression,Medium Variance - Low Expression
thiQ,0.7690205716708486,0.394222013723591,Thiamine-2,0.2407689044944241,minicoli KOs,0.2297310766575623,Thiamine-1,1,0,0.6394790000000001,4.386960721,6.252424408110559,4.1367229808369625,Medium Variance,Low Expression,Medium Variance - Low Expression
thiP,0.8644959558402073,0.4204281704927628,Thiamine-2,0.2601978124991033,minicoli KOs,0.2586648056700148,Thiamine-1,1,1,0.7392986879999999,4.141690055,6.478608136,4.081220272176949,Medium Variance,Low Expression,Medium Variance - Low Expression
leuO,0.6001337238233345,0.2376794831868522,Cellulose,0.1926189689028692,ppGpp,0.0649027302813041,Leucine,7,1,0.4717442730000001,2.9632691510000004,5.970998304663258,2.3712597106015973,Medium Variance,Low Expression,Medium Variance - Low Expression
mutT,0.7093338257960781,0.388529770787405,Nucleotide Stress,0.0952372973290379,NRZ,0.088845618668632,RpoS,0,0,0.5566301780000007,4.61401188,6.368268469000002,2.853373726599999,Medium Variance,Low Expression,Medium Variance - Low Expression
ppdD,0.4439704821266547,0.1797859237388542,Cold Shock,0.097996281691599,Cellulose,0.0715290348524202,Efflux Pump,1,0,0.4175219759999999,0.86485598,4.97711371,2.8437605394,Medium Variance,Low Expression,Medium Variance - Low Expression
yadE,0.5133285818183312,0.1094171525911247,UC-5,0.0877618502193655,YieP,0.0773606125049889,minicoli KOs,0,0,0.4936210229999997,3.89757263,4.81679816765824,2.2725126947402683,Medium Variance,Low Expression,Medium Variance - Low Expression
rpnC,0.754669260785973,0.3764140596001796,UC-1,0.1484155153724629,UC-2,0.1082008840547045,Glutamine,0,1,0.5423561170000002,3.440300912,7.083004519628766,2.890836705682657,Medium Variance,Low Expression,Medium Variance - Low Expression
yadC,0.342290776573829,0.2112738761380254,gcvB,0.1478472362577788,Cellulose,0.0472115109355725,Cold Shock,1,0,0.4309884179999999,2.044089421,4.626155135738203,2.018930847400166,Medium Variance,Low Expression,Medium Variance - Low Expression
yadK,0.4494587155096173,0.1787426176032205,Cellulose,0.1035456516674188,gcvB,0.0624047910091237,IS5,0,0,0.4369464919999999,1.687384786,4.880880796884696,2.2519837932472457,Medium Variance,Low Expression,Medium Variance - Low Expression
yadL,0.1276644691328068,0.2076973386563275,Cellulose,0.0569629985025471,Nucleotide Stress,0.0541062387347245,NtrC-1,0,0,0.4708804720000001,2.041355355,4.388537185444546,2.1771201754998337,Medium Variance,Low Expression,Medium Variance - Low Expression
yadM,0.3330167456806528,0.2209504952080332,Cellulose,0.0731067242890586,Nucleotide Stress,0.0637117151473236,PAL Amp,1,1,0.534428762773504,2.006017904,4.826900936076545,2.3999323096785696,Medium Variance,Low Expression,Medium Variance - Low Expression
htrE,0.4955826086119731,0.2935046825028745,Cellulose,0.070710487016922,gcvB,0.0343733957052979,SoxS,4,0,0.4054044794404416,1.5830873645595582,3.733305470011509,1.8497128638645253,Medium Variance,Low Expression,Medium Variance - Low Expression
gluQ,0.677118704252066,0.1077809967359699,ppGpp,0.0893513171703311,gcvB,0.0652079871662628,FliA,1,0,0.4830801691435225,4.695836867,5.37573440931661,2.4735609272835144,Medium Variance,Low Expression,Medium Variance - Low Expression
thpR,0.4108185003486827,0.1050263437225691,UC-8,0.0615234484989019,UC-3,0.0545199139678364,Fnr-1,0,0,0.4703859344914329,4.741041040491433,5.23137715462368,2.4944351457931067,Medium Variance,Low Expression,Medium Variance - Low Expression
fhuD,0.8339125740179925,0.362333499338298,Fur-2,0.1807005541910975,minicoli KOs,0.1456681710502478,NrdR,0,1,0.7360885513702291,4.863255497,6.942406884,3.7321660048,Medium Variance,Low Expression,Medium Variance - Low Expression
fhuB,0.766830775590017,0.2674058626369963,Fur-2,0.1384386275110025,Fur-1,0.0842668457653541,NrdR,0,2,0.7424869648371053,3.926250462,6.334992604,3.692816844206453,Medium Variance,Low Expression,Medium Variance - Low Expression
yadS,0.5430466050873161,0.3755715117700262,ppGpp,0.1504037946157496,UC-8,0.1047873242641692,pts ALE,2,0,0.5332883820000003,4.475358011,4.285322761,2.3167778036221054,Medium Variance,Low Expression,Medium Variance - Low Expression
cdaR,0.8125594035922608,0.4711972563737671,UC-3,0.446932204365018,Sugar Diacid,0.0700817177602557,Acetate,1,2,0.453617478111755,3.434962457,8.302071040783366,3.0559649934000004,Medium Variance,Low Expression,Medium Variance - Low Expression
yafE,0.4606149897554108,0.0942289444980519,Cold Shock,0.0765118148685719,UC-5,0.0719890135338053,Translation,1,0,0.4812134442572731,4.953638805257273,5.0890858472285245,2.4584232062000004,Medium Variance,Low Expression,Medium Variance - Low Expression
yafU,0.4072681035766577,0.3648141302624974,gcvB,0.0978591478192903,Glutarate,0.097642511218965,ROS TALE Amp,0,1,0.483267193,0.893323865,4.7189561921584176,2.409866828,Medium Variance,Low Expression,Medium Variance - Low Expression
yafL,0.5377424085768903,0.2811792613704207,UC-7,0.0823756666721647,minicoli KOs,0.0701850581511638,pts ALE,1,0,0.4788048849999997,2.582531105,4.526124093,2.2915548317999974,Medium Variance,Low Expression,Medium Variance - Low Expression
rayT,0.7445388630212415,0.2949116374744496,minicoli KOs,0.2038723119251648,UC-7,0.1523408379867566,Crp-1,0,0,0.414338839,4.270794314,7.284060985,2.659129483,Medium Variance,Low Expression,Medium Variance - Low Expression
ykfJ,-0.1198449399327648,0.0532570104080578,trxC Del,0.035790761429072,Phage Shock,0.0334359843989244,BasR,0,0,0.5274782437192944,0.9918568567192944,3.094951757714112,2.1768847633999995,Medium Variance,Low Expression,Medium Variance - Low Expression
phoE,0.7245315106125673,0.1605651015821038,Phosphate-1,0.07572943511512,tpiA KO,0.0741855114283752,Cellulose,2,3,0.4733105959999999,1.83756162,9.406203182,2.2130566054908742,Medium Variance,Low Expression,Medium Variance - Low Expression
ykfI,0.4428461889413957,0.1050639545107832,SSW SNPs,0.0753092287992613,FDH-O,0.067252948607578,UC-6,0,1,0.7068710432817397,1.3969114932817397,6.816902783,2.9048799283999998,Medium Variance,Low Expression,Medium Variance - Low Expression
ykfF,0.1220638518863729,0.2552188975871686,SSW SNPs,0.1097552258823655,Nucleotide Stress,0.037610154953774,IS1,0,1,0.5577988859999999,0.8595271320000001,5.821378706,2.103024798045416,Medium Variance,Low Expression,Medium Variance - Low Expression
yafY,0.3146459768717093,0.2294606178513193,minicoli KOs,0.2286499234242219,UC-7,0.0919711375899634,DNA Damage,0,0,0.4421619299999997,3.459644988,5.422097928,2.299803066800001,Medium Variance,Low Expression,Medium Variance - Low Expression
yafZ,0.4078261367109599,0.137516793735352,Nucleotide Stress,0.0910162740872886,SSW SNPs,0.0586732420895655,Rhamnose,0,1,0.4512948237807536,1.1848458537807536,4.647712745,2.4550587228,Medium Variance,Low Expression,Medium Variance - Low Expression
ykfA,0.6191786560348638,0.2430679141582663,minicoli KOs,0.1258196235958801,Acetate,0.0776184366952338,Crp-1,0,0,0.4906544469999998,4.08710556,6.115403130988241,2.3661373278263,Medium Variance,Low Expression,Medium Variance - Low Expression
afuC,0.1503620355572444,0.1120513406182498,ppGpp,0.0564828701126718,PAL 10 Del,0.0440290968190828,IS1,0,0,0.427810808,1.848719721,4.666155177,2.148017249999999,Medium Variance,Low Expression,Medium Variance - Low Expression
afuB,0.2471102835091984,0.1173006711761083,Zinc-1,0.0762286701786225,PAL 10 Del,0.0518748585911464,Ribose,0,0,0.5910313543450065,1.811411548,5.082557953999999,3.2577347685999998,Medium Variance,Low Expression,Medium Variance - Low Expression
insB2,0.5758763636612988,0.1853038273225982,IS1,0.1311943458332108,minicoli KOs,0.1179935846297322,IS Elements-1,0,0,0.4543057839999997,3.361325673,5.884274825,2.3769105028979247,Medium Variance,Low Expression,Medium Variance - Low Expression
insA2,0.7080307340562257,0.1964407296265233,IS Elements-1,0.1849946484836964,minicoli KOs,0.1836460059847666,IS Elements-2,0,1,0.5139716370793534,4.581071286,7.077321495124668,2.87024510641291,Medium Variance,Low Expression,Medium Variance - Low Expression
yagE,0.821282930387693,0.2219513903931081,IS5,0.2152288499096222,FucR/ExuR,0.1817989577860108,Tryptophanase,1,0,0.7383992414371039,2.390129057562896,7.789277647,4.426461392799997,Medium Variance,Low Expression,Medium Variance - Low Expression
yagF,0.823530328540969,0.2057820032324915,FucR/ExuR,0.202779444226315,IS5,0.1438777240031158,Maltose,1,0,0.6427253459999998,2.418173873,7.414538661,3.8087299472,Medium Variance,Low Expression,Medium Variance - Low Expression
insB3,0.5588111019607309,0.2319693453079674,IS1,0.2222259970665451,IS Elements-1,0.1609835572804149,minicoli KOs,0,0,0.4902083126768373,3.2645453656768373,5.486544444,2.51991508263081,Medium Variance,Low Expression,Medium Variance - Low Expression
insA3,0.7582659469350426,0.3583149312050286,IS Elements-1,0.2390550834979103,IS Elements-2,0.1605475930540132,IS1,0,2,0.6099289489999995,4.178581353999999,7.1131269508218935,3.279335985999998,Medium Variance,Low Expression,Medium Variance - Low Expression
yagJ,0.8101913947010627,0.1937898454384987,minicoli KOs,0.1406381955345889,Cold Shock,0.0939984829835752,pts ALE,0,0,0.5012177709999999,4.305646734,7.311196605,3.0574435788,Medium Variance,Low Expression,Medium Variance - Low Expression
yagK,0.679528210350785,0.1768808240911972,Cellulose,0.156501081454898,UC-7,0.074787740153396,ppGpp,1,0,0.5062492110000001,3.568948214,6.560475327175928,2.480266734199999,Medium Variance,Low Expression,Medium Variance - Low Expression
yagL,0.626966051242799,0.3610896770848658,gcvB,0.1405908744544198,minicoli KOs,0.119185494835851,Cellulose,0,1,0.4760157337558079,2.393896265244192,9.32596111227103,2.6216885682,Medium Variance,Low Expression,Medium Variance - Low Expression
yagP,0.5340917070123655,0.2044546887645889,UC-7,0.1098553818851559,Translation,0.0691219521139635,UC-6,0,0,0.5357866800000002,2.774083296,6.538882108905761,2.80205459655289,Medium Variance,Low Expression,Medium Variance - Low Expression
paoD,0.643498512112452,0.313468043929394,UC-7,0.1195560774772379,NRZ,0.0790711653108439,NrdR,0,0,0.7543368459999997,2.455888024,6.7107275794290056,3.635057566989475,Medium Variance,Low Expression,Medium Variance - Low Expression
paoC,0.7924624217162727,0.3423468111597004,UC-7,0.1706132416641331,RpoS,0.1474030878520698,NRZ,0,1,0.8067909439999998,2.575719499,6.886037512000001,3.963737336825789,Medium Variance,Low Expression,Medium Variance - Low Expression
paoB,0.8016663959629344,0.3454081856306745,UC-7,0.1731601779769026,RpoS,0.1268926031153043,NRZ,0,1,0.7868074910000002,2.213433552,6.99157654792471,4.089634561099657,Medium Variance,Low Expression,Medium Variance - Low Expression
paoA,0.8332918156244848,0.3464927942354104,UC-7,0.3230120576607898,RpoS,0.1027325402891766,NRZ,0,1,0.9164681623638636,2.561653127636136,7.51397866965488,4.4750839346,Medium Variance,Low Expression,Medium Variance - Low Expression
ykgJ,0.7565343128730144,0.2188738767605068,Cold Shock,0.1664585253627712,minicoli KOs,0.0734361243808036,Osmoprotectant,0,0,0.8705916059999996,4.234295492,8.414267752999999,3.987143266477913,Medium Variance,Low Expression,Medium Variance - Low Expression
ecpB,0.2865889662532505,0.0878818714342496,Magnesium,0.0690005116847384,Osmoprotectant,0.0563859678521981,crp KO-1,0,1,0.411744275,1.485790468,4.769517156,2.516802674,Medium Variance,Low Expression,Medium Variance - Low Expression
ecpA,0.8280305671010595,0.1960545251552928,minicoli KOs,0.1897540134344834,Magnesium,0.0962061584751879,Cellulose,1,1,0.5267204120000004,4.017522987,8.52655985,3.3454783384254645,Medium Variance,Low Expression,Medium Variance - Low Expression
matA,0.5612387062891779,0.2865220022643956,Magnesium,0.1228560095835237,Membrane,0.1126412606740888,Cellulose,1,2,0.6327959800000003,1.656945368,5.106052831885577,3.224000535,Medium Variance,Low Expression,Medium Variance - Low Expression
ykgL,0.509815569789219,0.2193238878177326,Resistance,0.1185563352785206,UC-1,0.103203217745213,NtrC-1,1,2,0.7395353300543976,3.314183012,6.3216818183572725,3.5865678377013683,Medium Variance,Low Expression,Medium Variance - Low Expression
ykgA,0.662048498705627,0.2654763099940296,Cellulose,0.1353019782975461,Acetate,0.1049967018619194,UC-7,1,0,0.5397136820000004,3.3342877960000004,6.666957787410565,2.7903803267160203,Medium Variance,Low Expression,Medium Variance - Low Expression
rclC,0.2752992228548582,0.1409822512178057,minicoli KOs,0.109932946294092,Curli-1,0.0946669220422111,Glutamine,1,0,0.4327384953164848,2.155248748,4.62249028576525,2.5401778447999983,Medium Variance,Low Expression,Medium Variance - Low Expression
rclB,0.1917643975958066,0.0562201528671314,Biofilm,0.0497361873269773,minicoli KOs,0.049002165339765,N Reduction,1,0,0.588971950289956,2.1555059098287868,4.386337151892926,3.47421007550313,Medium Variance,Low Expression,Medium Variance - Low Expression
rclA,0.9098224406566644,0.4330054577778296,RpoS,0.1983366188637554,UC-7,0.1710175781477696,Cellulose,1,0,1.0514239202039477,3.181747345,5.903822535,4.4347157942,High Variance,Low Expression,High Variance - Low Expression
rclR,0.6981273716092797,0.1763626801583807,Cold Shock,0.1118331945126301,minicoli KOs,0.0823906980396922,efeU Activation,0,0,0.513453263359013,2.712363955,5.146454415,3.1731752321999998,Medium Variance,Low Expression,Medium Variance - Low Expression
ykgF,0.8331522988202757,0.4054752378137034,YieP,0.1143703237203757,UC-7,0.097287403837723,minicoli KOs,0,1,0.5217196210000004,3.645831412,7.394759334,2.985296978625365,Medium Variance,Low Expression,Medium Variance - Low Expression
ykgG,0.7409188158287594,0.3856014206774215,YieP,0.0967291231140947,pts ALE,0.0823351040903012,UC-1,0,1,0.5011357249999997,3.541251115,7.232181419,2.935079128373415,Medium Variance,Low Expression,Medium Variance - Low Expression
ykgH,0.172688785196619,0.2233804900067555,gcvB,0.07731566601135,Biofilm,0.0682781511999772,ROS TALE Amp,1,0,0.5134791160000001,1.286880546,5.14074049,2.9193860628,Medium Variance,Low Expression,Medium Variance - Low Expression
betA,0.7267200630724748,0.3519420535892857,minicoli KOs,0.1188494297302332,ArcA,0.0999428619787697,NrdR,2,0,0.5928235280000003,4.448499327,7.728375346,3.386649221800001,Medium Variance,Low Expression,Medium Variance - Low Expression
betT,0.8550715519849644,0.3803884706111234,minicoli KOs,0.3288653565251651,ArcA,0.1242160860192906,Fnr-1,3,2,0.4788126440000004,4.685738571,8.501172982,3.5353242326460097,Medium Variance,Low Expression,Medium Variance - Low Expression
pdeL,0.5406471947937356,0.2343731272680546,minicoli KOs,0.1561319487415639,Cellulose,0.1039557586183463,Membrane,2,2,0.7687983539760785,4.018712477,9.481359788,4.245383834903121,Medium Variance,Low Expression,Medium Variance - Low Expression
yahC,0.44300941897627,0.1720132968149754,UC-1,0.1284051888094387,UC-7,0.0736819133668759,Curli-1,0,0,0.4568632939999999,1.4476320180000002,4.079582580502377,2.7076763694806587,Medium Variance,Low Expression,Medium Variance - Low Expression
yahD,0.635465775658725,0.3130878023245468,Cellulose,0.1626654382372973,NRZ,0.1031286930611277,Osmoprotectant,0,2,0.7713713197913474,2.658903981,6.974619785867225,4.305682030888316,Medium Variance,Low Expression,Medium Variance - Low Expression
yahF,0.4401700125104509,0.1475164350648208,UC-7,0.0909935789336139,LPS,0.0835222332032786,Osmoprotectant,0,0,0.413550566,1.255756769,4.461513753815125,1.9760808080072425,Medium Variance,Low Expression,Medium Variance - Low Expression
yahH,0.128499856502001,0.0525758694506619,efeU Activation,0.0426304864687947,SSW SNPs,0.0391518838266449,IS Elements-1,0,1,0.5087443620000001,0.70620489,4.754403136249944,1.8153643016923424,Medium Variance,Low Expression,Medium Variance - Low Expression
yahL,0.376769255243863,0.1150126471872611,gcvB,0.1054193296855598,Cold Shock,0.0929708267409733,ROS TALE Amp,0,1,0.427459745048285,1.040889827,3.914102098,2.26195465892897,Medium Variance,Low Expression,Medium Variance - Low Expression
yahM,0.4968205682651051,0.0555168093252063,Copper,0.0497302134804578,yneP,0.0445439805702873,ROS TALE Del-1,0,0,0.9153143022881944,2.8162410797118054,6.591272753999999,4.9049118752,Medium Variance,Low Expression,Medium Variance - Low Expression
prpR,0.8499979129757735,0.2611170684876757,Glutarate,0.2553613139616455,ArcA,0.19064542719833,RpoS,3,1,1.1440470759999997,2.216200263,7.359896714,4.282980586606117,High Variance,Low Expression,High Variance - Low Expression
cynT,0.4072140657840774,0.1274647029891338,Curli-1,0.1224312448524177,Putrescine,0.1058635831376652,Glutamine,3,0,0.4889996916595738,2.0905226247249247,5.621958508789367,2.7616654920418737,Medium Variance,Low Expression,Medium Variance - Low Expression
cynS,0.4144404893753818,0.2250370854095114,minicoli KOs,0.1018629766169189,Putrescine,0.1009238017537618,RpoS,2,0,0.5217573749760915,3.0607805820239085,6.507968860501281,2.8489082805613823,Medium Variance,Low Expression,Medium Variance - Low Expression
cynX,0.1463663166004928,0.0951401560683394,Putrescine,0.0674754997991173,Curli-1,0.0579335000188798,Nucleotide Stress,2,0,0.4190968123894232,1.9253535786105769,4.69268585,2.2328367708763865,Medium Variance,Low Expression,Medium Variance - Low Expression
lacA,0.4447129954284897,0.2700642659307356,Cellulose,0.1081278706470491,UC-7,0.1028407309840232,Galactose,5,1,0.4707633324654829,2.440082227,5.421166508,2.7556024029745148,Medium Variance,Low Expression,Medium Variance - Low Expression
lacZ,0.7204935216003924,0.342498082475285,BW25113,0.1120663836567349,Galactose,0.0970554707706512,PaaX,5,1,0.4126647460000001,1.512122115,6.680385087,2.71015014162296,Medium Variance,Low Expression,Medium Variance - Low Expression
mhpA,0.4696642564488593,0.1528917275210888,ArcA,0.1050804766080675,Putrescine,0.0842383124258099,Phosphate-2,3,0,0.469800279,1.211463325,3.741607395,2.06953104025615,Medium Variance,Low Expression,Medium Variance - Low Expression
mhpB,0.3579543589945632,0.1683581973953282,Fatty Acid,0.1108819691713521,Putrescine,0.0883433181318474,Glutarate,3,0,0.4375867731444753,1.145370422,4.26537186,2.017400692011143,Medium Variance,Low Expression,Medium Variance - Low Expression
yaiO,0.5318573527275398,0.2389669733915962,UC-7,0.1735255195253633,Cellulose,0.1032059234235728,Glutarate,0,0,0.5676292489451256,2.61948441,4.707379563638748,2.538461320723535,Medium Variance,Low Expression,Medium Variance - Low Expression
yaiP,0.60252676001589,0.1120503020140629,UC-7,0.1004658936033593,Curli-1,0.0972585957755381,Glutarate,0,0,0.481454394,1.699359614,4.058511284923049,2.172518630172217,Medium Variance,Low Expression,Medium Variance - Low Expression
yaiS,0.4295534081902384,0.0753488888915154,Membrane,0.0684626257923197,UC-2,0.0545005279359473,efeU Activation,1,0,0.4173416047150204,0.7866403874254964,3.277475918754997,1.6676731009986576,Medium Variance,Low Expression,Medium Variance - Low Expression
phoA,0.8067902112694727,0.2934678738319404,Cellulose,0.1504455806533838,PAL 10 Del,0.1257195430641002,minicoli KOs,1,4,0.7378155124706645,4.273068633400087,9.827796209,3.3762265491175114,Medium Variance,Low Expression,Medium Variance - Low Expression
ykiA,0.6418363730480992,0.0797216008922233,Resistance,0.067847997317092,Cellulose,0.0656980781331889,IS5,0,1,0.5074717169999996,5.047000498,4.935630955000001,2.502855896142847,Medium Variance,Low Expression,Medium Variance - Low Expression
mak,0.5940089998513376,0.1678469611758497,RpoS,0.1455215098661375,UC-8,0.1336138774369767,UC-1,0,0,0.5136440779999996,5.123174625,4.615159163757326,2.647265495482674,Medium Variance,Low Expression,Medium Variance - Low Expression
ybaV,0.3885670385708807,0.2329350184295624,Nucleotide Stress,0.0696225491216556,Nickel/Cobalt,0.0652197243694517,Cellulose,0,0,0.4712191739999993,4.153531248999999,5.683551490941387,2.2167722489637813,Medium Variance,Low Expression,Medium Variance - Low Expression
fadM,0.8440794083451564,0.328224822655537,Fatty Acid,0.26578868758409,RpoS,0.1692970839947135,Glyoxylate,0,0,0.7131190894481456,4.192496815,7.741526598960481,4.32170419323724,Medium Variance,Low Expression,Medium Variance - Low Expression
decR,0.7002793181684157,0.3343252752248521,SoxS,0.095984991593515,LPS,0.0668198245025346,minicoli KOs,1,1,0.4698867419999999,5.103694112,8.330895744,2.4271815037999964,Medium Variance,Low Expression,Medium Variance - Low Expression
ybaA,0.7570749487661816,0.3646077746873758,RpoS,0.1261936816911985,UC-8,0.0876973492471024,Glyoxylate,0,1,1.062283566,3.819105346,8.872032471,4.864939161629591,High Variance,Low Expression,High Variance - Low Expression
ybaM,0.3764839227504918,0.0871684500033305,LPS,0.0713041705765316,Resistance,0.0702052038685746,Thiamine-1,0,0,0.4585472040000002,5.009360577,6.724552928,2.2807547978814,Medium Variance,Low Expression,Medium Variance - Low Expression
aes,0.4931703809054361,0.2901563117257227,Crp-1,0.1060747079918685,Crp-2,0.0820826436360289,Thr/Ser-1,0,0,0.5209609969999995,2.8061450430000003,6.984758388,2.6743223365649675,Medium Variance,Low Expression,Medium Variance - Low Expression
fsr,0.5271638615967048,0.1523298243603595,Membrane,0.1193111283374519,Dipeptide,0.0790658434351455,CpxR,0,1,0.4452544840000003,4.481077237,4.928675519530054,2.4203087087999995,Medium Variance,Low Expression,Medium Variance - Low Expression
glsA,0.9552078621851008,0.4956004322643775,GadXW,0.4491304226443167,rcsB KO,0.180827082438654,UC-2,2,3,2.093408575,3.891538977,9.789429177,7.288261132163829,High Variance,Low Expression,High Variance - Low Expression
ybbJ,0.4319610074820902,0.2341001470241069,ppGpp,0.1267458331713498,Cellulose,0.1193393664210471,UC-8,0,0,0.4838283610000005,4.99368988,4.986751300316087,2.5360741422000004,Medium Variance,Low Expression,Medium Variance - Low Expression
fetB,0.7515146207340693,0.2316931047824608,Cellulose,0.0687578130970529,nquinone ALE 3,0.0624884172794105,UC-5,0,0,0.5430610620000005,4.321355068,4.780101777305039,2.3398562927677804,Medium Variance,Low Expression,Medium Variance - Low Expression
ybbC,0.7756686736309241,0.3338140760240523,UC-1,0.321302671958443,gcvB,0.2712799062955582,LPS,1,3,0.9249135940000016,3.222994412,10.502703705491877,4.577056290633914,Medium Variance,Low Expression,Medium Variance - Low Expression
ylbH,0.7816620380625121,0.3697271258336576,gcvB,0.1982600888811357,UC-2,0.1848721277059315,UC-1,0,2,0.6600581417445994,2.008522147,8.27255463432043,3.398755664686549,Medium Variance,Low Expression,Medium Variance - Low Expression
ybbD,0.6405006926403024,0.4123475825059668,gcvB,0.1441693518878958,Fnr-2,0.0944452866182584,UC-1,0,1,0.6572808959999998,1.5566275509999998,7.585726202138042,3.6485236666,Medium Variance,Low Expression,Medium Variance - Low Expression
allS,0.4640516424203481,0.1406062175853969,FucR/AllR/AraC,0.1396504895893852,Cold Shock,0.0951091334563438,Translation,1,0,0.4692234240000001,1.4843921690000002,4.595640504,2.206206793999999,Medium Variance,Low Expression,Medium Variance - Low Expression
allA,0.6059839803490794,0.2912000975152149,FucR/AllR/AraC,0.2079961696151997,minicoli KOs,0.121962765714361,DNA Damage,1,1,0.4459037681837294,2.9159963821837294,9.069051887,2.615144437217972,Medium Variance,Low Expression,Medium Variance - Low Expression
hyi,0.8833106043776942,0.4926032721474139,minicoli KOs,0.3157140862224978,FucR/AllR/AraC,0.0986615900761301,UC-7,1,4,0.4384471030000001,1.479987268,9.795022418,2.7158761609415047,Medium Variance,Low Expression,Medium Variance - Low Expression
ybbY,0.4242290687057045,0.2461349319456924,RpoS,0.1696357585287746,NRZ,0.1422022093360327,FucR/AllR/AraC,1,1,0.4673855689999999,1.73577166,5.876178505,2.4379867724629616,Medium Variance,Low Expression,Medium Variance - Low Expression
glxK,0.6377466996252077,0.1443284724291227,RpoS,0.1161619807178583,FucR/AllR/AraC,0.1146975570073618,UC-1,2,1,0.4794056190315694,2.482310416,6.2659847420000006,2.4922112027315846,Medium Variance,Low Expression,Medium Variance - Low Expression
